Date,Control,Treatment,NewFireModel_Treatment,NewFireModel_Control,OldFireModel_Extreme_Control,OldFireModel_Moderate_Control,OldFireModel_Extreme_Treatment,OldFireModel_Moderate_Treatment,bias_cor
1992-2-4,0.688223068,0.689329696,0.692096829,0.693564436,0.765512148,0.690058423,0.754700814,0.689079266,1.06706579
1992-2-5,0.792548379,0.798646675,0.803073185,0.798419935,1.136561771,0.794991758,1.349865642,0.801802989,1.06706579
1992-2-6,1.183975291,1.184438924,1.195762397,1.197923762,2.162650302,1.191722812,2.234393835,1.195129555,1.06706579
1992-2-7,1.132345081,1.127906162,1.216959786,1.149786027,2.668569736,1.170513015,2.328471842,1.254465548,1.06706579
1992-2-8,1.151167902,1.166803951,1.394849319,1.16820613,2.940483129,1.215355684,2.625498122,1.454495529,1.06706579
1992-2-9,1.238151535,1.267482241,1.353540864,1.251909363,3.089488667,1.323020054,2.544458241,1.426853529,1.06706579
1992-2-10,0.966623938,0.986396586,1.04803608,0.980089599,2.311967185,1.041396314,1.699671627,1.113156768,1.06706579
1992-2-11,0.897885559,0.909800136,0.951677134,0.907462795,2.058012519,0.946166557,1.61235296,0.994657375,1.06706579
1992-2-12,0.996443095,1.000724085,1.030072841,1.006419664,2.34350325,1.031367855,2.029912527,1.061708175,1.06706579
1992-2-13,1.016274402,1.015166647,1.035666894,1.030008541,2.451731651,1.053588394,1.951947739,1.081828266,1.06706579
1992-2-14,0.907469563,0.907054437,0.923125918,0.919100997,1.931493742,0.953039831,1.412688471,0.983780614,1.06706579
1992-2-15,0.780259285,0.779136865,0.792407371,0.788927304,1.471983854,0.812490236,1.139783513,0.831552206,1.06706579
1992-2-16,0.684277112,0.685332977,0.697536338,0.691469627,1.150253044,0.708265323,0.936785605,0.722609743,1.06706579
1992-2-17,0.66856097,0.667061778,0.679561818,0.674863445,1.043957012,0.684611018,1.054169346,0.695152745,1.06706579
1992-2-18,0.728869352,0.745534193,0.754076996,0.738387928,1.412275601,0.743615361,1.485584882,0.766486792,1.06706579
1992-2-19,4.198973598,4.906592542,4.925772958,4.325671736,10.14028885,4.347917093,10.16830649,4.917341832,1.06706579
1992-2-20,8.738292135,8.430048419,9.531085303,7.010360331,17.82425032,7.229078893,16.17658455,9.784497372,1.06706579
1992-2-21,8.761010149,10.47416661,11.49615803,8.624608433,20.24780753,9.012851958,16.69889809,11.91247786,1.06706579
1992-2-22,7.545903767,8.826288766,9.142572171,7.624933444,13.70549425,7.851323947,11.09701292,9.467372434,1.06706579
1992-2-23,6.122190759,6.940369805,7.031777692,6.267627113,11.22836544,6.338506552,8.392670127,7.220745909,1.06706579
1992-2-24,5.267081261,5.860354332,5.911541215,5.330357571,8.296518745,5.412182582,7.112547966,6.015499905,1.06706579
1992-2-25,4.523033853,4.954801344,5.006175485,4.576386612,6.866836039,4.628014566,6.203261097,5.068103761,1.06706579
1992-2-26,5.03771155,5.400951609,5.478901732,5.11077717,7.595585817,5.111151686,7.201238355,5.482086248,1.06706579
1992-2-27,5.171069759,5.506216594,5.624053816,5.258415499,8.074284018,5.214154909,7.372924682,5.574337924,1.06706579
1992-2-28,5.175269529,5.526798062,5.642503248,5.260367044,8.275557121,5.192493887,7.413217883,5.559519719,1.06706579
1992-2-29,4.887554261,5.248643109,5.36338042,4.985524077,8.018635655,4.929354551,7.130635292,5.285978534,1.06706579
1992-3-1,4.423248987,4.768807823,4.866475319,4.525559581,7.314122262,4.473982389,6.388435646,4.814328457,1.06706579
1992-3-2,3.84895441,4.237461901,4.225534915,3.924307737,6.425531923,3.902468481,5.581560897,4.206501147,1.06706579
1992-3-3,3.747009307,4.270462189,4.107413422,3.828601938,6.239057848,3.796775962,5.542729663,4.070075741,1.06706579
1992-3-4,3.412480649,3.765263586,3.727383307,3.467690196,5.756200487,3.467324704,5.005578741,3.716194073,1.06706579
1992-3-5,3.605954341,3.955082361,3.958832035,3.663322996,6.378955424,3.653715303,5.634792954,3.933360424,1.06706579
1992-3-6,5.0586461,5.41765706,5.419504824,5.023241915,7.714529666,5.038659121,7.047342673,5.41396379,1.06706579
1992-3-7,4.877776231,5.217012287,5.227488587,4.970763403,6.289816067,4.935521659,5.364216313,5.1978612,1.06706579
1992-3-8,4.304743954,4.558418861,4.58460679,4.377248927,5.637998902,4.344588186,5.270717001,4.537334278,1.06706579
1992-3-9,3.956688719,4.154708496,4.196925039,4.014604484,5.33577339,3.977794735,5.073846719,4.139543975,1.06706579
1992-3-10,3.707556512,3.904445972,3.965275517,3.768490967,5.422697236,3.729006587,5.081615673,3.904505759,1.06706579
1992-3-11,4.007664654,4.26268421,4.34874509,4.070402879,6.34270745,4.037974518,5.863696776,4.279882624,1.06706579
1992-3-12,4.786464229,5.195373826,5.31298318,4.876553413,7.904328135,4.847805914,7.304919543,5.245149505,1.06706579
1992-3-13,5.642010286,6.195870044,6.336095886,5.775114681,9.185758847,5.745870835,8.260657695,6.277966918,1.06706579
1992-3-14,5.939544194,6.4129281,6.55655279,6.086770781,9.420339071,6.025236197,7.820984754,6.486406591,1.06706579
1992-3-15,5.532389859,5.984776044,6.113187706,5.739841351,8.241114043,5.67370992,7.152215093,6.044193257,1.06706579
1992-3-16,4.609135342,4.939535299,5.012943849,4.760043919,6.431206068,4.736830686,5.845569968,4.98992013,1.06706579
1992-3-17,4.056624745,4.184084324,4.241262337,4.158842838,5.159506008,4.142798431,4.642733502,4.222442901,1.06706579
1992-3-18,3.725236608,3.761392081,3.810977118,3.802364374,4.889076015,3.773402544,4.88010342,3.782774472,1.06706579
1992-3-19,3.506273256,3.500718685,3.55174764,3.556418939,4.58029083,3.523075721,4.354696738,3.514579167,1.06706579
1992-3-20,3.479498735,3.458451379,3.532787195,3.533196681,4.454611331,3.498602444,4.227318379,3.487427874,1.06706579
1992-3-21,3.666045006,3.7284403,3.822336689,3.75240595,4.773511836,3.702585149,4.498536886,3.780608596,1.06706579
1992-3-22,3.968127255,4.065107762,4.171785079,4.0843976,5.049394875,4.012127263,4.763975211,4.119908951,1.06706579
1992-3-23,3.870077346,4.010163309,4.069697841,3.938601394,4.854015888,3.929757398,4.901652764,4.077594266,1.06706579
1992-3-24,3.862422326,4.0279156,4.089368963,3.941453131,4.519354119,3.903013335,4.402146355,4.068447949,1.06706579
1992-3-25,5.484830819,5.674033673,5.750140545,5.590461296,5.882229685,5.512134401,6.025933339,5.683349199,1.06706579
1992-3-26,6.000934385,6.098801548,6.192925805,6.097833672,6.053156828,6.042800102,6.242555964,6.1655489,1.06706579
1992-3-27,5.656728094,5.742643453,5.829888797,5.789219952,5.740848709,5.739226558,5.816323867,5.790848872,1.06706579
1992-3-28,5.704471007,5.709845088,5.790922196,5.750108959,5.912035305,5.667135582,6.066364162,5.700072699,1.06706579
1992-3-29,5.591282524,5.418814451,5.51439165,5.470187463,5.570364894,5.353772727,5.617735548,5.389971067,1.06706579
1992-3-30,6.217297557,6.22415955,6.325833918,6.243795703,6.200766955,6.129470134,6.353671072,6.208833717,1.06706579
1992-3-31,6.175586384,6.155244065,6.217317862,6.158691419,6.402733816,6.072092455,6.529087896,6.142484571,1.06706579
1992-4-1,7.099206392,8.66464782,7.201533907,7.110524225,6.943651333,7.00911044,6.91569122,7.115917484,1.06706579
1992-4-2,6.813854412,6.946628285,6.806057257,6.860976892,6.303271575,6.733911006,6.417655803,6.716637012,1.06706579
1992-4-3,6.603323315,6.613024637,6.5915238,6.780899247,6.006214837,6.614055684,6.186923394,6.472744647,1.06706579
1992-4-4,5.815906484,5.747495243,5.794762114,5.877152284,5.40409213,5.703086877,5.502221003,5.660650361,1.06706579
1992-4-5,5.063679507,5.00266496,5.086587036,5.141964664,4.796180216,4.974419448,4.8304507,4.946615008,1.06706579
1992-4-6,4.453142596,4.374270847,4.458153441,4.478563444,4.221261821,4.335455406,4.267852984,4.334643203,1.06706579
1992-4-7,4.390749558,4.33146884,4.445035223,4.464957903,4.145397482,4.310788103,4.224782499,4.304881577,1.06706579
1992-4-8,4.251074209,4.274479213,4.386021856,4.364865077,4.00483999,4.226286203,4.055333116,4.257501899,1.06706579
1992-4-9,4.293459962,4.274576226,4.383126124,4.39915361,4.059670509,4.27018243,4.139173972,4.259439908,1.06706579
1992-4-10,4.039451149,4.020928392,4.108511025,4.125839166,3.772685097,4.014595459,3.868891754,4.006136132,1.06706579
1992-4-11,3.911230129,3.901085479,3.976189505,3.993649628,3.661676027,3.900075865,3.760102708,3.887420152,1.06706579
1992-4-12,3.775734245,3.76924,3.888958826,3.909441025,3.537037728,3.774237309,3.646126838,3.759051355,1.06706579
1992-4-13,5.306690857,5.278127232,5.29140225,5.420434346,6.449513365,5.392098589,7.000067905,5.276198248,1.06706579
1992-4-14,4.485009183,4.404567174,4.433207507,4.83441809,5.502557165,4.832029985,4.607422946,4.433982485,1.06706579
1992-4-15,4.217868614,4.145478703,4.150636196,4.381820957,4.636531425,4.380576707,4.191563367,4.154657733,1.06706579
1992-4-16,3.545204887,3.49360175,3.507023417,3.647664385,3.70629534,3.624297736,3.474495786,3.489012799,1.06706579
1992-4-17,4.929189854,4.90793719,4.909995901,5.016030223,5.425436167,5.010509494,5.623608232,4.905553598,1.06706579
1992-4-18,4.247050417,4.190590979,4.164855402,4.238046236,4.345366548,4.262520641,4.101386194,4.188087812,1.06706579
1992-4-19,3.867269603,3.817101359,3.802412881,3.853768973,3.856963641,3.869067732,3.725199382,3.810936508,1.06706579
1992-4-20,3.699564202,3.688517104,3.719932466,3.768254075,3.619579058,3.734844301,3.603305654,3.682424448,1.06706579
1992-4-21,3.42684199,3.445295935,3.407636756,3.432398817,3.350498225,3.480068406,3.371886256,3.446954184,1.06706579
1992-4-22,3.071106918,3.044561394,2.982637629,3.008128417,2.930198599,3.068880126,2.969156176,3.035189465,1.06706579
1992-4-23,2.620632796,2.591426176,2.578765951,2.592747135,2.494957809,2.613320707,2.534384659,2.592908448,1.06706579
1992-4-24,2.678365815,2.669772248,2.581812843,2.599170313,2.552668267,2.691238116,2.612753292,2.670768326,1.06706579
1992-4-25,2.811687926,2.800544942,2.663930022,2.678334229,2.630721043,2.819989324,2.712357668,2.803420369,1.06706579
1992-4-26,2.908201415,2.895259175,2.72796326,2.739071274,2.710771615,2.913519094,2.830042601,2.900130141,1.06706579
1992-4-27,2.85723112,2.852483113,2.683338306,2.692123643,2.670685978,2.866326674,2.78585872,2.855764642,1.06706579
1992-4-28,2.854692984,2.861456836,2.69533636,2.697973766,2.659768606,2.875758389,2.712681422,2.864748517,1.06706579
1992-4-29,3.011990897,3.008709368,2.722995281,2.740994617,2.832867265,3.021444045,2.877062428,3.009167361,1.06706579
1992-4-30,2.570402509,2.569602714,2.451374055,2.465613566,2.413949513,2.582091474,2.445248686,2.568602124,1.06706579
1992-5-1,2.41299743,2.408628451,2.298683142,2.31413983,2.285476936,2.420758488,2.30544361,2.40452231,1.06706579
1992-5-2,2.273600713,2.263554204,2.161647456,2.173251816,2.163837022,2.275432683,2.180704914,2.26241035,1.06706579
1992-5-3,2.283218558,2.272411737,2.163771594,2.170080838,2.191339142,2.28232175,2.213424314,2.272945309,1.06706579
1992-5-4,2.326003645,2.315498015,2.173748163,2.176394594,2.244945715,2.319798183,2.285595382,2.314514346,1.06706579
1992-5-5,2.321827564,2.31336034,2.119899057,2.120440526,2.246950278,2.315936831,2.262731848,2.312034869,1.06706579
1992-5-6,2.129238272,2.121996122,2.059801623,2.059678665,2.051667177,2.122374022,2.06981429,2.119518901,1.06706579
1992-5-7,2.044561523,2.039480738,2.010552749,2.010965619,1.959090619,2.039320553,1.971512824,2.036054817,1.06706579
1992-5-8,1.967055856,1.962744408,1.950201501,1.950430497,1.871501218,1.962292056,1.880847201,1.959222603,1.06706579
1992-5-9,1.86504307,1.863551774,1.85666722,1.858349158,1.774114609,1.862872682,1.780493792,1.857943056,1.06706579
1992-5-10,1.680344563,1.679452267,1.673638242,1.67359876,1.598145035,1.676834038,1.606620155,1.67341263,1.06706579
1992-5-11,1.640344658,1.638410034,1.633756784,1.632768603,1.577029995,1.638618725,1.583528753,1.63670215,1.06706579
1992-5-12,1.550144924,1.548688598,1.545066395,1.544047756,1.501363067,1.548363716,1.509634008,1.547521055,1.06706579
1992-5-13,1.552173177,1.550731516,1.549329336,1.547896699,1.519807988,1.550782279,1.529051317,1.550375049,1.06706579
1992-5-14,1.275825378,1.274312648,1.272250554,1.271748567,1.25208534,1.274256245,1.261954743,1.274424327,1.06706579
1992-5-15,1.223893975,1.222737713,1.222136457,1.221642366,1.213753838,1.222699359,1.223394244,1.221865722,1.06706579
1992-5-16,1.193184779,1.191746501,1.189382086,1.190765088,1.18487774,1.191608878,1.193481459,1.189721632,1.06706579
1992-5-17,1.19108997,1.190336425,1.190919633,1.191414851,1.184339655,1.190254077,1.192416569,1.188177317,1.06706579
1992-5-18,1.127591433,1.126907828,1.127342131,1.128039273,1.119678087,1.126779229,1.127445913,1.124844605,1.06706579
1992-5-19,1.079827086,1.079006986,1.079172811,1.079779708,1.071201934,1.07888854,1.078473414,1.077052057,1.06706579
1992-5-20,0.959785634,0.959065932,0.957582532,0.958435346,0.96070726,0.95885724,0.968099442,0.957244114,1.06706579
1992-5-21,0.960979123,0.960488416,0.957107618,0.957904029,0.964049704,0.960337256,0.970758281,0.958708336,1.06706579
1992-5-22,0.988985486,0.988469962,0.980662654,0.981373332,0.993195408,0.98838987,0.999037635,0.986791408,1.06706579
1992-5-23,0.98423071,0.983605764,0.989172744,0.989556284,0.989384819,0.983398201,0.995576744,0.982470935,1.06706579
1992-5-24,0.998182565,0.997986282,1.009332317,1.009455275,1.006515549,0.997740365,1.013285041,0.998437506,1.06706579
1992-5-25,1.07628272,1.076088693,1.088442086,1.088325896,1.081959121,1.075899179,1.086510846,1.0748749,1.06706579
1992-5-26,0.993212329,0.993039736,1.006314754,1.00771919,1.004727573,0.993411996,1.004004486,0.991097215,1.06706579
1992-5-27,0.717390206,0.717167978,0.730209488,0.730559187,0.714382796,0.716926573,0.71769027,0.715713908,1.06706579
1992-5-28,0.703603048,0.703923417,0.716052326,0.71709127,0.697849938,0.703661707,0.700981435,0.701646991,1.06706579
1992-5-29,0.688743104,0.68854795,0.70282807,0.703180025,0.67761817,0.688314441,0.680527438,0.687422145,1.06706579
1992-5-30,0.674701005,0.674559997,0.689680523,0.689729029,0.662854111,0.674316336,0.665710361,0.673303337,1.06706579
1992-5-31,0.685665755,0.685539412,0.701454092,0.70133339,0.674271214,0.685274318,0.676948102,0.684445193,1.06706579
1992-6-1,0.67621035,0.676111081,0.694007764,0.693793432,0.664542818,0.675867419,0.667075314,0.675103722,1.06706579
1992-6-2,0.792153557,0.792084746,0.811425346,0.811130923,0.781934455,0.791804987,0.784120637,0.791209371,1.06706579
1992-6-3,0.548654886,0.548612019,0.568804306,0.568522291,0.537567177,0.548325492,0.539834579,0.547565179,1.06706579
1992-6-4,0.56835421,0.568236891,0.588159572,0.588108809,0.55996595,0.567960517,0.561781,0.5674292,1.06706579
1992-6-5,0.605557652,0.605602774,0.625966526,0.625561552,0.597611592,0.605301582,0.599452587,0.604718375,1.06706579
1992-6-6,0.396213274,0.396278702,0.416692088,0.416445043,0.390401505,0.395950436,0.392077803,0.395394302,1.06706579
1992-6-7,0.4094725,0.409683447,0.43010473,0.429660274,0.402384894,0.409419481,0.404142413,0.408711059,1.06706579
1992-6-8,0.363115973,0.363165608,0.385332,0.384822117,0.359805115,0.362874568,0.361344918,0.362407551,1.06706579
1992-6-9,0.330457487,0.330515018,0.353346967,0.351762042,0.326108813,0.330229619,0.327424132,0.3297987,1.06706579
1992-6-10,0.315787058,0.315862638,0.325305634,0.324584803,0.308650946,0.315571598,0.309909862,0.315219643,1.06706579
1992-6-11,0.297523755,0.297616256,0.303037716,0.302084505,0.291983849,0.297318448,0.293100629,0.296933779,1.06706579
1992-6-12,0.280240737,0.280352415,0.280832969,0.280212535,0.275551389,0.280044454,0.276769694,0.279801921,1.06706579
1992-6-13,0.262556129,0.262688112,0.261865756,0.26108401,0.258248065,0.262379024,0.259501341,0.262364359,1.06706579
1992-6-14,0.250688931,0.250822042,0.246965202,0.247258498,0.24606501,0.25052085,0.246842244,0.250110236,1.06706579
1992-6-15,1.526357508,1.537962997,1.565549721,1.569978488,2.317198003,1.550076113,2.97276597,1.537700159,1.06706579
1992-6-16,1.874834637,1.878762545,1.933245621,1.909450308,3.405676187,1.879437125,4.404881903,1.887555778,1.06706579
1992-6-17,1.675097953,1.679116105,1.790759145,1.761493866,2.803865953,1.682132539,2.864231865,1.684703389,1.06706579
1992-6-18,0.770812905,0.774582884,0.860890808,0.842625249,1.644922329,0.773582294,1.576330597,0.774324558,1.06706579
1992-6-19,0.712385001,0.716283578,0.772309841,0.761117223,1.301185311,0.714280143,1.248142768,0.71446176,1.06706579
1992-6-20,0.662511181,0.6662868,0.704168206,0.69538851,1.053001803,0.663357226,1.017490452,0.664415347,1.06706579
1992-6-21,0.623235491,0.626794523,0.650634958,0.642674233,0.881477916,0.623880742,0.859116369,0.626195522,1.06706579
1992-6-22,0.590361546,0.593768289,0.607387366,0.600813028,0.758433567,0.590961674,0.740799722,0.593682557,1.06706579
1992-6-23,0.566944134,0.570220022,0.576589053,0.571271375,0.684203788,0.56751042,0.667973251,0.570137674,1.06706579
1992-6-24,0.519624243,0.522787326,0.524515515,0.520672212,0.590327704,0.520175865,0.571063812,0.522695953,1.06706579
1992-6-25,1.045869075,1.04506364,1.05793594,1.05774417,1.436277349,1.042950782,1.65194225,1.04231794,1.06706579
1992-6-26,0.605607286,0.61020075,0.613711275,0.609234002,0.682023247,0.606398057,0.645954634,0.610394776,1.06706579
1992-6-27,0.575228612,0.579456583,0.580537265,0.576252891,0.625994728,0.575792642,0.603271073,0.579602103,1.06706579
1992-6-28,0.545945284,0.550034504,0.550859116,0.546772152,0.583746598,0.546507058,0.568383539,0.550168743,1.06706579
1992-6-29,0.517651265,0.521592709,0.520328153,0.516408142,0.547879908,0.518201759,0.537625836,0.52172582,1.06706579
1992-6-30,2.163955468,2.164043457,2.229891745,2.231728227,3.440443018,2.160697629,4.185210129,2.166115704,1.06706579
1992-7-1,1.975273778,1.979669831,2.162975183,2.159409384,3.912807158,1.980823837,3.702018862,1.985217633,1.06706579
1992-7-2,0.941311384,0.946711411,1.039699711,1.032328962,2.760149088,0.944148457,1.792021445,0.947180684,1.06706579
1992-7-3,0.867448225,0.872864045,0.947780812,0.940890618,2.10052123,0.868618024,1.440457942,0.873244201,1.06706579
1992-7-4,0.81160922,0.81717056,0.865971594,0.858973105,1.627763397,0.812530846,1.1991635,0.817454831,1.06706579
1992-7-5,0.764419057,0.769697253,0.798036394,0.791376324,1.316521296,0.76521434,1.032581648,0.76983826,1.06706579
1992-7-6,0.716100833,0.721189514,0.739118911,0.732535549,1.07845198,0.716801358,0.896923323,0.721404974,1.06706579
1992-7-7,0.674217067,0.679083521,0.689786561,0.683112953,0.91762775,0.674923233,0.803856059,0.679320413,1.06706579
1992-7-8,0.635172629,0.639864234,0.644073028,0.638269156,0.780525508,0.635834801,0.713958645,0.640094358,1.06706579
1992-7-9,0.600412567,0.604922554,0.606430771,0.603234975,0.692101341,0.601017207,0.653527305,0.605113196,1.06706579
1992-7-10,0.568681347,0.573022125,0.573453044,0.568623816,0.629517661,0.569285988,0.606770317,0.573226304,1.06706579
