date,Control,OldFireModel_Moderate_Control,OldFireModel_Extreme_Control,Treatment,OldFireModel_Moderate_Treatment,OldFireModel_Extreme_Treatment
15Nov1998,59378,59393,62220,59381,59372,61425
16Nov1998,59183,59200,62128,59189,59180,61307
17Nov1998,58989,59008,61936,58996,58989,61123
18Nov1998,58827,58848,61810,58837,58830,60972
19Nov1998,58699,58722,61783,58711,58704,60886
20Nov1998,58571,58595,61756,58585,58579,60834
21Nov1998,58442,58468,61696,58459,58453,60749
22Nov1998,58285,58313,61641,58304,58298,60635
23Nov1998,58225,58254,61682,58245,58241,60618
24Nov1998,58163,58195,61656,58153,58149,60600
25Nov1998,58042,58076,61604,58035,58031,60556
26Nov1998,57982,58018,61645,57977,57974,60539
27Nov1998,57856,57893,61654,57853,57850,60522
28Nov1998,57661,57700,61495,57660,57659,60371
29Nov1998,57470,57511,61338,57471,57470,60222
30Nov1998,57510,57554,61419,57523,57523,60244
01Dec1998,57294,57342,61117,57329,57331,60047
02Dec1998,57097,57149,60932,57153,57157,59837
03Dec1998,57148,57204,60863,57225,57231,59807
04Dec1998,56994,57055,60657,57094,57102,59640
05Dec1998,56804,56868,60445,56891,56901,59402
06Dec1998,56597,56665,60119,56673,56685,59182
07Dec1998,56314,56386,59716,56378,56393,58819
08Dec1998,56027,56104,59343,56113,56130,58518
09Dec1998,55836,55916,59032,55910,55929,58247
10Dec1998,55676,55760,58719,55771,55792,58007
11Dec1998,55447,55535,58271,55564,55587,57632
12Dec1998,55152,55245,57758,55291,55283,57224
13Dec1998,54860,54956,57246,54987,54947,56752
14Dec1998,54565,54666,56832,54714,54676,56444
15Dec1998,54271,54375,56385,54407,54372,56102
16Dec1998,54052,54128,56047,54177,54144,55771
17Dec1998,53804,53884,55712,53918,53887,55443
18Dec1998,53555,53638,55376,53657,53627,55081
19Dec1998,53301,53389,55036,53425,53397,54681
20Dec1998,53085,53143,54733,53196,53171,54417
21Dec1998,52804,52867,54332,52937,52914,54156
22Dec1998,52486,52553,53928,52641,52620,53824
23Dec1998,52272,52342,53561,52448,52429,53530
24Dec1998,52082,52157,53153,52214,52197,53194
25Dec1998,51951,52030,52836,52038,52023,52917
26Dec1998,51719,51768,52483,51794,51781,52505
27Dec1998,51484,51538,52129,51548,51537,52125
28Dec1998,51217,51242,51775,51269,51260,51810
29Dec1998,50916,50945,51421,50957,50950,51397
30Dec1998,50583,50616,50968,50612,50607,50950
31Dec1998,50377,50417,50647,50428,50426,50618
01Jan1999,50730,50778,51118,50803,50803,51062
02Jan1999,51082,51139,51589,51178,51181,51505
03Jan1999,51435,51500,52060,51554,51558,51949
04Jan1999,51785,51860,52529,51927,51934,52390
05Jan1999,52136,52219,52998,52300,52309,52832
06Jan1999,52486,52578,53467,52673,52685,53273
07Jan1999,52836,52937,53936,53046,53061,53715
08Jan1999,53187,53297,54405,53419,53436,54156
09Jan1999,53535,53654,54872,53790,53810,54596
10Jan1999,53884,54011,55339,54162,54183,55035
11Jan1999,54232,54368,55806,54533,54557,55474
12Jan1999,54581,54726,56273,54904,54930,55914
13Jan1999,54929,55083,56740,55275,55304,56353
14Jan1999,55278,55440,57207,55646,55677,56793
15Jan1999,55648,55819,57696,56039,56073,57254
16Jan1999,56076,56256,58242,56489,56526,57773
17Jan1999,56539,56728,58824,56975,57014,58327
18Jan1999,57453,57650,59856,57912,57953,59332
19Jan1999,58140,58347,60662,58622,58666,60111
20Jan1999,58995,59210,61635,59499,59545,61056
21Jan1999,59605,59829,62364,60132,60180,61757
22Jan1999,60130,60362,63007,60679,60730,62373
23Jan1999,60676,60918,63672,61249,61302,63010
24Jan1999,61144,61394,64258,61739,61794,63569
25Jan1999,61581,61840,64814,62199,62257,64097
26Jan1999,61999,62267,65351,62639,62700,64606
27Jan1999,62403,62680,65873,63066,63129,65101
28Jan1999,62797,63082,66385,63482,63548,65586
29Jan1999,63185,63479,66892,63893,63961,66065
30Jan1999,63569,63872,67394,64300,64370,66540
31Jan1999,63918,64226,67831,64670,64742,66960
01Feb1999,64232,64541,68201,65003,65076,67326
02Feb1999,64545,64854,68568,65334,65408,67689
03Feb1999,64857,65166,68936,65665,65740,68052
04Feb1999,65169,65479,69303,65996,66072,68415
05Feb1999,65477,65788,69667,66324,66400,68775
06Feb1999,65789,66100,70034,66655,66732,69138
07Feb1999,66258,66570,70558,67142,67220,69658
08Feb1999,66653,66966,71009,67557,67636,70104
09Feb1999,67199,67512,71611,68122,68202,70701
10Feb1999,67624,67938,72091,68566,68647,71178
11Feb1999,68009,68324,72532,68970,69052,71614
12Feb1999,68377,68692,72955,69357,69439,72033
13Feb1999,68730,69047,73364,69729,69813,72438
14Feb1999,69074,69391,73763,70092,70176,72832
15Feb1999,69408,69725,74152,70445,70530,73217
16Feb1999,69744,70062,74544,70799,70886,73604
17Feb1999,70151,70470,75006,71226,71313,74062
18Feb1999,70522,70842,75433,71616,71704,74485
19Feb1999,70872,71192,75838,71985,72074,74886
20Feb1999,71212,71532,76233,72343,72433,75277
21Feb1999,71543,71865,76620,72694,72785,75659
22Feb1999,71869,72191,77002,73039,73131,76036
23Feb1999,72191,72513,77379,73380,73472,76409
24Feb1999,72511,72834,77754,73718,73812,76780
25Feb1999,72828,73152,78127,74055,74150,77149
26Feb1999,73140,73465,78495,74386,74481,77512
27Feb1999,73454,73779,78864,74719,74815,77877
28Feb1999,73895,74220,79416,75175,75269,78395
01Mar1999,74444,74766,80098,75699,75790,79011
02Mar1999,74885,75206,80672,76150,76236,79519
03Mar1999,75320,75639,81207,76595,76676,80022
04Mar1999,75754,76072,81775,77039,77116,80524
05Mar1999,76163,76478,82284,77425,77497,80968
06Mar1999,76522,76836,82777,77794,77862,81395
07Mar1999,76835,77147,83223,78116,78180,81809
08Mar1999,77173,77483,83661,78464,78523,82214
09Mar1999,77505,77813,84126,78806,78860,82647
10Mar1999,77862,78168,84583,79172,79222,83072
11Mar1999,78213,78517,85067,79533,79579,83524
12Mar1999,78562,78865,85549,79892,79933,83973
13Mar1999,78847,79148,85967,80186,80223,84359
14Mar1999,79198,79497,86418,80481,80513,84745
15Mar1999,79490,79787,86811,80750,80778,85105
16Mar1999,79751,80046,87205,81021,81044,85466
17Mar1999,80051,80344,87638,81297,81316,85834
18Mar1999,80359,80651,88046,81615,81630,86210
19Mar1999,80636,80926,88456,81902,81912,86588
20Mar1999,80977,81265,88898,82252,82258,86963
21Mar1999,81308,81594,89296,82560,82561,87296
22Mar1999,81670,81954,89692,82932,82929,87660
23Mar1999,82001,82284,90123,83273,83265,88025
24Mar1999,82398,82679,90587,83680,83667,88424
25Mar1999,82799,83078,91121,84090,84074,88893
26Mar1999,83220,83497,91642,84521,84500,89382
27Mar1999,83649,83924,92105,84960,84934,89812
28Mar1999,84005,84279,92562,85326,85296,90204
29Mar1999,84356,84628,93013,85687,85652,90589
30Mar1999,84767,85037,93458,86074,86036,90969
31Mar1999,85216,85488,94014,86541,86502,91451
01Apr1999,85572,85851,94518,86891,86857,91874
02Apr1999,85925,86209,95051,87237,87207,92359
03Apr1999,86242,86533,95549,87580,87555,92776
04Apr1999,86556,86852,96043,87920,87900,93222
05Apr1999,86867,87170,96535,88258,88242,93632
06Apr1999,87178,87488,96994,88563,88551,94010
07Apr1999,87688,88003,97750,89099,89092,94685
08Apr1999,88198,88519,98506,89635,89633,95360
09Apr1999,88707,89035,99262,90171,90173,96035
10Apr1999,89217,89551,100018,90707,90714,96710
11Apr1999,89726,90066,100774,91242,91254,97385
12Apr1999,90236,90582,101530,91778,91795,98060
13Apr1999,90763,91115,102304,92332,92353,98752
14Apr1999,91310,91669,103098,92905,92931,99465
15Apr1999,91865,92230,103899,93487,93517,100185
16Apr1999,92442,92813,104722,94090,94124,100927
17Apr1999,93070,93447,105597,94744,94784,101721
18Apr1999,93746,94129,106519,95446,95490,102562
19Apr1999,94469,94859,107489,96196,96245,103450
20Apr1999,95222,95618,108488,96976,97029,104369
21Apr1999,95971,96373,109484,97751,97809,105283
22Apr1999,96689,97097,110447,98495,98557,106166
23Apr1999,97382,97796,111387,99214,99281,107024
24Apr1999,98084,98504,112335,99942,100013,107891
25Apr1999,98823,99249,113320,100708,100783,108795
26Apr1999,99607,100040,114351,101519,101599,109745
27Apr1999,100384,100823,115374,102322,102407,110687
28Apr1999,100938,101383,116009,102902,102992,111307
29Apr1999,101476,101926,116528,103466,103560,111976
30Apr1999,102152,102608,117159,104166,104267,112736
01May1999,103269,103728,118071,105270,105381,113657
02May1999,104366,104830,118899,106323,106443,114493
03May1999,105374,105840,119635,107317,107447,115271
04May1999,106345,106815,120270,108309,108448,115914
05May1999,107390,107864,121144,109342,109490,116796
06May1999,108487,108932,122169,110427,110584,117829
07May1999,109190,109638,122799,111117,111284,118468
08May1999,109350,109802,122822,111265,111441,118498
09May1999,109510,109966,122811,111413,111599,118495
10May1999,109975,110435,123138,111899,112094,118863
11May1999,110480,110943,123504,112424,112629,119271
12May1999,111322,111788,124274,113154,113368,120049
13May1999,112194,112665,125074,113915,114139,120858
14May1999,113003,113345,125811,114613,114845,121603
15May1999,113790,114136,126625,115420,115662,122458
16May1999,114540,114889,127369,116158,116409,123243
17May1999,115354,115707,127946,116993,117254,124126
18May1999,116334,116690,128391,117993,118263,125174
19May1999,117380,117740,128870,119061,119340,126256
20May1999,118454,118818,129376,120155,120444,127399
21May1999,119605,119973,129926,121327,121625,128519
22May1999,120829,121200,130649,122572,122879,129414
23May1999,122027,122402,131445,123790,124107,130218
24May1999,123333,123712,132282,125117,125443,131063
25May1999,124672,125054,133119,126476,126812,131909
26May1999,126142,126529,133957,127902,128247,132754
27May1999,127580,127937,134794,129327,129682,133599
28May1999,128952,129279,134993,130488,130852,134444
29May1999,130144,130309,134993,131172,131545,134993
30May1999,131016,130921,134993,131800,132183,134993
31May1999,131541,131445,134993,132328,132710,134993
01Jun1999,132007,131906,134906,132779,133148,134952
02Jun1999,132438,132333,134819,133196,133552,134912
03Jun1999,132777,132666,134733,133519,133864,134871
04Jun1999,133050,132935,134646,133777,134109,134831
05Jun1999,133327,133207,134559,134039,134359,134790
06Jun1999,133616,133491,134472,134313,134621,134750
07Jun1999,133885,133755,134386,134566,134862,134709
08Jun1999,134130,133995,134483,134797,134993,134853
09Jun1999,134360,134220,134565,134993,134993,134981
10Jun1999,134579,134434,134637,134993,134993,134993
11Jun1999,134806,134656,134717,134993,134993,134993
12Jun1999,134993,134885,134803,134993,134993,134993
13Jun1999,134993,134993,134891,134993,134993,134993
14Jun1999,134993,134993,134976,134993,134993,134993
15Jun1999,134993,134993,134993,134993,134993,134993
16Jun1999,134993,134993,134993,134993,134993,134993
17Jun1999,134993,134993,134993,134993,134993,134993
18Jun1999,134993,134993,134993,134993,134993,134993
19Jun1999,134993,134993,134907,134993,134993,134993
20Jun1999,134993,134993,134820,134993,134993,134993
21Jun1999,134993,134993,134733,134993,134993,134993
22Jun1999,134993,134993,134647,134993,134993,134993
23Jun1999,134993,134993,134560,134993,134993,134993
24Jun1999,134993,134993,134473,134993,134993,134990
25Jun1999,134993,134993,134386,134993,134993,134977
26Jun1999,134993,134993,134320,134993,134993,134957
27Jun1999,134993,134993,134247,134993,134993,134930
28Jun1999,134993,134993,134170,134993,134993,134899
29Jun1999,134993,134993,134089,134993,134993,134865
30Jun1999,134764,134761,133768,134755,134748,134571
01Jul1999,134548,134545,133542,134569,134562,134353
02Jul1999,134431,134428,133416,134449,134442,134235
03Jul1999,134381,134377,133322,134395,134388,134149
04Jul1999,134330,134326,133261,134341,134334,134097
05Jul1999,134147,134143,133068,134188,134181,133912
06Jul1999,133866,133860,132776,133903,133896,133595
07Jul1999,133551,133545,132418,133585,133577,133246
08Jul1999,133335,133329,132225,133399,133391,133061
09Jul1999,133218,133212,132099,133280,133271,132910
10Jul1999,133069,133062,131906,133127,133118,132725
11Jul1999,132853,132846,131713,132941,132932,132541
12Jul1999,132671,132663,131487,132755,132746,132323
13Jul1999,132389,132381,131261,132471,132461,132072
14Jul1999,132074,132066,130937,132153,132143,131723
15Jul1999,131859,131850,130678,131934,131924,131472
16Jul1999,131676,131667,130452,131748,131738,131255
17Jul1999,131329,131319,130094,131397,131387,130872
18Jul1999,130981,130971,129770,131046,131036,130523
19Jul1999,130699,130689,129478,130762,130751,130239
20Jul1999,130352,130341,129120,130411,130400,129857
21Jul1999,129971,129960,128762,130027,130016,129474
22Jul1999,129591,129579,128339,129643,129632,129059
23Jul1999,129144,129132,127948,129194,129182,128643
24Jul1999,128631,128619,127425,128678,128666,128096
25Jul1999,128152,128139,126903,128195,128183,127581
26Jul1999,127838,127824,126578,127878,127865,127232
27Jul1999,127424,127410,126188,127461,127448,126817
28Jul1999,127044,127030,125797,127078,127065,126402
29Jul1999,126664,126649,125374,126694,126681,125987
30Jul1999,126383,126368,125083,126410,126397,125704
31Jul1999,125835,125819,124545,125860,125846,125139
01Aug1999,125186,125171,123896,125211,125197,124492
02Aug1999,124538,124522,123246,124562,124548,123845
03Aug1999,123923,123907,122630,123946,123932,123232
04Aug1999,123308,123292,122046,123331,123316,122651
05Aug1999,122627,122610,121463,122649,122635,122071
06Aug1999,121979,121962,120847,122000,121986,121457
07Aug1999,121398,121380,120297,121418,121403,120910
08Aug1999,120816,120799,119747,120836,120821,120363
09Aug1999,120135,120151,119230,120220,120206,119849
10Aug1999,119422,119437,118515,119506,119491,119137
11Aug1999,118642,118657,117766,118726,118710,118358
12Aug1999,117895,117910,117051,118011,117996,117646
13Aug1999,117215,117229,116535,117330,117315,117133
14Aug1999,116568,116582,115886,116683,116667,116487
15Aug1999,115821,115835,115171,115936,115920,115742
16Aug1999,115075,115089,114490,115189,115173,115030
17Aug1999,114362,114376,113808,114475,114459,114351
18Aug1999,113583,113596,113028,113695,113679,113574
19Aug1999,112837,112850,112346,112948,112932,112895
20Aug1999,112190,112203,111797,112367,112351,112349
21Aug1999,111511,111523,111149,111687,111670,111704
22Aug1999,110798,110811,110435,110974,110957,110993
23Aug1999,110053,110065,109820,110260,110243,110381
24Aug1999,109406,109418,109172,109613,109596,109736
25Aug1999,108727,108739,108491,108933,108916,109058
26Aug1999,107949,107960,107745,108154,108137,108281
27Aug1999,107236,107281,107130,107508,107490,107669
28Aug1999,106458,106502,106383,106729,106711,106892
29Aug1999,105680,105724,105604,105950,105932,106115
30Aug1999,104935,104979,104890,105204,105186,105372
31Aug1999,104267,104310,104221,104536,104517,104704
01Sep1999,103483,103526,103470,103751,103733,103953
02Sep1999,102666,102709,102685,102934,102916,103136
03Sep1999,101849,101892,101868,102117,102099,102318
04Sep1999,101032,101075,101051,101300,101282,101501
05Sep1999,100215,100258,100234,100483,100465,100684
06Sep1999,99398,99441,99417,99666,99648,99867
07Sep1999,98581,98624,98599,98849,98831,99050
08Sep1999,97765,97808,97816,98032,98014,98234
09Sep1999,96948,96991,96999,97216,97197,97417
10Sep1999,96131,96174,96182,96399,96380,96600
11Sep1999,95315,95358,95365,95583,95564,95783
12Sep1999,94498,94541,94581,94766,94747,94967
13Sep1999,93715,93758,93798,93983,93964,94183
14Sep1999,92932,93008,93080,93232,93214,93466
15Sep1999,92182,92258,92363,92482,92463,92749
16Sep1999,91366,91441,91613,91666,91647,91999
17Sep1999,90748,90824,91094,91081,91062,91447
18Sep1999,89998,90074,90476,90331,90345,90763
19Sep1999,89215,89291,89759,89548,89562,90046
20Sep1999,88498,88574,89042,88831,88845,89329
21Sep1999,87683,87758,88292,88015,88029,88546
22Sep1999,86933,87008,87641,87299,87313,87896
23Sep1999,86349,86424,87056,86714,86728,87311
24Sep1999,85698,85774,86406,86064,86078,86661
25Sep1999,84949,85024,85656,85314,85328,85911
26Sep1999,84133,84209,84840,84499,84513,85095
27Sep1999,83318,83393,84024,83683,83697,84280
28Sep1999,82503,82578,83242,82868,82882,83497
29Sep1999,81786,81861,82558,82152,82165,82814
30Sep1999,81774,81849,82571,82139,82153,82825
01Oct1999,81533,81609,82318,81899,81913,82566
02Oct1999,81293,81369,82130,81659,81673,82340
03Oct1999,81054,81129,81910,81419,81433,82115
04Oct1999,80781,80823,81656,81113,81127,81856
05Oct1999,80507,80550,81369,80840,80855,81564
06Oct1999,80202,80245,81116,80535,80549,81306
07Oct1999,79764,79807,80665,80064,80079,80850
08Oct1999,79393,79436,80280,79692,79707,80459
09Oct1999,79021,79065,79927,79321,79336,80102
10Oct1999,78650,78693,79542,78949,78965,79712
11Oct1999,78311,78355,79256,78611,78626,79421
12Oct1999,77939,77983,78904,78206,78222,79063
13Oct1999,77534,77579,78518,77801,77817,78673
14Oct1999,77195,77240,78166,77429,77445,78315
15Oct1999,76790,76835,77813,77024,77041,77958
16Oct1999,76419,76464,77428,76653,76669,77567
17Oct1999,75981,76026,77009,76215,76232,77144
18Oct1999,75510,75555,76558,75744,75761,76687
19Oct1999,75072,75118,76140,75307,75324,76264
20Oct1999,74668,74681,75722,74869,74887,75841
21Oct1999,74264,74277,75338,74466,74483,75451
22Oct1999,73960,73973,75085,74161,74179,75194
23Oct1999,73589,73602,74701,73790,73808,74805
24Oct1999,73020,73033,74151,73221,73239,74250
25Oct1999,72450,72464,73634,72652,72670,73728
26Oct1999,71882,71895,73118,72083,72101,73206
27Oct1999,71414,71428,72670,71583,71602,72754
28Oct1999,71006,71020,72314,71174,71193,72392
29Oct1999,70712,70726,72072,70880,70899,72146
30Oct1999,70417,70432,71830,70586,70605,71899
31Oct1999,70118,70133,71543,70287,70306,71589
01Nov1999,69850,69867,71282,69987,70007,71319
02Nov1999,69583,69601,71053,69720,69741,71083
03Nov1999,69316,69336,70759,69453,69476,70814
04Nov1999,69081,69103,70498,69219,69243,70512
05Nov1999,68847,68870,70335,68985,69010,70308
06Nov1999,68514,68539,70041,68652,68678,70006
07Nov1999,68081,68108,69647,68220,68247,69572
08Nov1999,67681,67710,69188,67821,67849,69104
09Nov1999,67348,67378,68893,67488,67517,68802
10Nov1999,67048,67079,68599,67188,67218,68466
11Nov1999,66747,66780,68371,66888,66919,68197
12Nov1999,66513,66548,68208,66654,66686,68027
13Nov1999,66378,66414,68079,66519,66553,67857
14Nov1999,66144,66182,67884,66285,66320,67621
15Nov1999,65976,66015,67788,66085,66120,67484
16Nov1999,65676,65717,67560,65785,65821,67215
17Nov1999,65342,65385,67266,65452,65490,66913
18Nov1999,65075,65119,67037,65185,65224,66677
19Nov1999,64907,64953,66875,64984,65024,66540
20Nov1999,64749,64797,66723,64826,64834,66380
21Nov1999,64548,64597,66561,64626,64635,66210
22Nov1999,64347,64398,66366,64425,64435,66007
23Nov1999,64146,64198,66204,64224,64236,65804
24Nov1999,63944,63999,66075,64024,64036,65634
25Nov1999,63743,63799,65946,63823,63836,65464
26Nov1999,63641,63699,65883,63722,63736,65393
27Nov1999,63507,63533,65787,63554,63569,65256
28Nov1999,63206,63234,65526,63254,63271,64987
29Nov1999,62873,62902,65132,62921,62939,64553
30Nov1999,62532,62563,64814,62580,62599,64201
01Dec1999,62151,62183,64440,62200,62220,63833
02Dec1999,61803,61837,64067,61852,61873,63466
03Dec1999,61521,61556,63693,61571,61593,63065
04Dec1999,61173,61210,63319,61224,61247,62697
05Dec1999,60792,60830,62946,60843,60867,62330
06Dec1999,60445,60484,62473,60496,60521,61962
07Dec1999,60031,60071,61967,60082,60108,61495
08Dec1999,59617,59659,61494,59669,59696,61062
09Dec1999,59269,59312,61121,59321,59349,60694
10Dec1999,58954,58999,60747,59007,59036,60326
11Dec1999,58540,58587,60175,58593,58624,59860
12Dec1999,58093,58141,59603,58147,58178,59327
13Dec1999,57679,57729,58998,57733,57766,58728
14Dec1999,57265,57316,58559,57320,57353,58294
15Dec1999,56884,56937,58020,56939,56974,57828
16Dec1999,56437,56491,57547,56493,56529,57394
17Dec1999,56057,56112,57074,56112,56149,56960
18Dec1999,55676,55732,56569,55732,55770,56527
19Dec1999,55328,55386,56063,55385,55424,56027
20Dec1999,54947,55007,55656,55004,55044,55626
21Dec1999,54533,54594,55217,54591,54632,55226
22Dec1999,54119,54182,54744,54177,54219,54759
23Dec1999,53706,53736,54338,53731,53774,54326
24Dec1999,53325,53324,53865,53317,53362,53859
25Dec1999,53010,53011,53458,53003,53049,53491
26Dec1999,52629,52631,52953,52623,52636,52959
27Dec1999,52249,52252,52480,52242,52257,52459
28Dec1999,51901,51906,52041,51895,51911,52059
29Dec1999,51454,51460,51535,51449,51465,51559
30Dec1999,50974,50949,50996,50936,50954,51026
31Dec1999,50555,50532,50609,50558,50544,50625
01Jan2000,50791,50773,51035,50810,50797,50984
