,SFMD,FMD_storage,SHHL,HHL_storage,RFMD,FMD_out_FMPH,RHHL,HHL_out_MFPH
1981-01-23,40.003480929566926,46.88,62.5210278867409,84.6,48.36169792560908,0.0,111.23190522890089,247.0
1981-01-24,40.0,46.92,62.39841247519876,84.55,21.621635289869847,0.0,111.23190522890089,58.0
1981-01-25,40.0,46.93,62.239836795301414,84.44,4.741666658681699,0.0,111.23190522890089,88.0
1981-01-26,40.0,47.01,62.13468260291741,83.98,40.133333265748796,0.0,111.23190522890089,256.0
1981-01-27,40.37200985456616,47.47,62.78940285158181,84.21,48.36169792560908,0.0,111.23190522890089,277.0
1981-01-28,40.52747425495153,47.72,63.04524706786007,84.32,48.36169792560908,0.0,111.23190522890089,139.4
1981-01-29,40.491748573014235,47.78,63.65957062237762,84.39,48.36169792560908,0.0,111.23190522890089,342.2999999999999
1981-01-30,40.50582454388563,47.89,64.1994644249544,84.43,48.36169792560908,0.0,111.23190522890089,319.9
1981-01-31,40.439503820677544,47.92,63.23977145319698,83.5,48.36169792560908,0.0,111.23190522890089,52.90000000000001
1981-02-01,40.39298475032867,47.97,63.172475174151636,83.39,48.36169792560908,0.0,111.23190522890089,89.4
1981-02-02,40.31606898581611,47.99,63.223873109782446,83.17,48.36169792560908,0.0,111.23190522890089,202.7
1981-02-03,40.24915322128671,48.02,63.32545286351057,82.95,48.36169792560908,0.0,111.23190522890089,224.0
1981-02-04,40.19243580384757,48.06,63.0377598906215,82.38,48.36169792560908,0.0,111.23190522890089,203.2
1981-02-05,40.11591673354922,48.08,62.99355452062818,81.92,48.36169792560908,0.0,111.23190522890089,270.5
1981-02-06,40.05979435743139,48.12,62.940853282880575,81.56,48.36169792560908,0.0,111.23190522890089,215.8
1981-02-07,40.0,48.15,62.99878270395237,81.6,45.271321846190155,0.0,111.23190522890089,73.0
1981-02-08,40.0,48.17,62.87381032978356,81.25,9.583333317194993,0.0,111.23190522890089,213.1
1981-02-09,40.0,48.22,62.71305283170806,81.1,24.70833329172449,0.0,111.23190522890089,79.10000000000002
1981-02-10,40.0,48.25,62.657138308662624,80.96,14.624999975371498,0.0,111.23190522890089,137.0
1981-02-11,40.0,48.31,62.70150477718385,80.78,30.149999949227396,0.0,111.23190522890089,191.2
1981-02-12,40.0,48.33,62.8974910801605,80.77,10.083333316352993,0.0,111.23190522890089,202.0
1981-02-13,40.02804291299664,48.45,63.02665761070167,80.96,48.36169792560908,0.0,111.23190522890089,28.200000000000006
1981-02-14,40.28203623883592,48.79,64.93223736139184,82.88,48.36169792560908,0.0,111.23190522890089,47.6
1981-02-15,40.82809567988584,49.43,65.67292455206022,83.72,48.36169792560908,0.0,111.23190522890089,8.8
1981-02-16,40.79960966735784,49.47,65.98938033848434,84.06,48.36169792560908,0.0,111.23190522890089,48.0
1981-02-17,42.07963604932052,50.84,66.87839810741534,84.8,48.36169792560908,0.0,111.23190522890089,134.0
1981-02-18,42.4312801099475,51.19,67.52827092309593,85.32,1.171119133372535,0.0,2.6935740067568315,63.0
1981-02-19,42.98292417023768,51.74,68.26401150722697,85.91,1.171119133372535,0.0,2.6935740067568315,71.0
1981-02-20,43.45655170173362,52.21,69.01561985992633,86.26,1.171119133372535,0.0,2.6935740067568315,200.0
1981-02-21,43.76621229135692,52.52,69.4130794528915,86.67,1.171119133372535,0.0,2.6935740067568315,-7.800000000000002
1981-02-22,44.055872881013904,52.81,69.76177871536026,87.06,1.171119133372535,0.0,2.6935740067568315,-22.3
1981-02-23,44.35394669379721,53.11,70.08082508531699,86.91,1.171119133372535,0.0,2.6935740067568315,235.0
1981-02-24,44.770632076628715,53.53,70.63456566975452,87.03,1.171119133372535,0.0,2.6935740067568315,218.2
1981-02-25,44.97421002180256,53.7,71.04827319657663,87.03,1.171119133372535,19.0,2.6935740067568315,229.1
1981-02-26,45.22185408260468,53.49,71.32417907073823,87.3,1.171119133372535,233.0,2.6935740067568315,237.5
1981-02-27,45.26020888756089,53.42,71.56780395321864,87.48,1.171119133372535,57.0,2.6935740067568315,89.60000000000002
1981-02-28,45.405505841097344,53.57,71.85456933149419,87.48,1.171119133372535,0.0,2.6935740067568315,145.1
1981-03-01,45.539017670686704,53.71,72.07191322228333,87.72,1.171119133372535,0.0,2.6935740067568315,-3.4
1981-03-02,45.72252950019187,53.9,72.32302570805692,87.63,1.171119133372535,0.0,2.6935740067568315,180.0
1981-03-03,45.80604132986543,53.99,72.43873323538085,87.26,1.171119133372535,0.0,2.6935740067568315,252.9
1981-03-04,45.97975150649454,54.17,72.72414324175784,86.88,1.171119133372535,0.0,2.6935740067568315,344.5
1981-03-05,46.11366003029811,54.31,72.91386729788275,86.73,1.171119133372535,0.0,2.6935740067568315,180.3
1981-03-06,46.247171859887466,54.45,73.11945912257598,86.7,1.171119133372535,0.0,2.6935740067568315,127.8
1981-03-07,46.39068368945999,54.6,73.3161749142263,86.94,1.171119133372535,0.0,2.6935740067568315,-12.8
1981-03-08,46.54419551901567,54.76,73.54368409425452,87.21,1.171119133372535,0.0,2.6935740067568315,-12.4
1981-03-09,46.71770734853767,54.94,73.80025112547347,87.3,1.171119133372535,0.0,2.6935740067568315,93.0
1981-03-10,46.90121917804284,55.13,74.07837187566439,87.43,1.171119133372535,0.0,2.6935740067568315,83.69999999999997
1981-03-11,47.14473100744696,55.38,74.37688932003584,87.46,1.171119133372535,0.0,2.6935740067568315,144.4
1981-03-12,47.358242836901596,55.6,74.73238197092292,87.28,1.171119133372535,0.0,2.6935740067568315,279.0
1981-03-13,47.571754666356235,55.82,74.91522999400155,87.21,1.171119133372535,0.0,2.6935740067568315,136.5
1981-03-14,47.735266495895075,55.99,75.14336727320226,87.46,1.171119133372535,0.0,2.6935740067568315,-2.0000000000000004
1981-03-15,47.93897667247366,56.2,75.36674422183248,87.71,1.171119133372535,0.0,2.6935740067568315,-4.4
1981-03-16,48.11288519620987,56.38,75.6560054678724,87.58,1.171119133372535,0.0,2.6935740067568315,220.4
1981-03-17,48.27659537285581,56.55,75.77706836708815,87.33,1.171119133372535,0.0,2.6935740067568315,196.1
1981-03-18,48.50010720229361,56.78,76.03132134872422,87.26,1.171119133372535,0.0,2.6935740067568315,172.5
1981-03-19,48.825999196848265,57.11,76.53416937126397,87.39,1.171119133372535,0.0,2.6935740067568315,196.0
1981-03-20,49.081891191520796,57.37,76.93298433612767,87.46,1.171119133372535,0.0,2.6935740067568315,172.8
1981-03-21,49.32857657463858,57.62,77.35989847449778,87.93,1.171119133372535,0.0,2.6935740067568315,-15.7
1981-03-22,49.578237164362925,57.87,77.74638286086986,88.38,1.171119133372535,0.0,2.6935740067568315,-26.0
1981-03-23,49.616377093286445,57.3,78.38964410631365,88.94,1.171119133372535,3.0,2.6935740067568315,52.0
1981-03-24,49.91068231103478,57.6,78.83811196365573,88.97,1.171119133372535,0.0,2.6935740067568315,218.0
1981-03-25,50.946210668030766,58.62,80.5741831246146,90.72,1.171119133372535,0.0,2.6935740067568315,-10.0
1981-03-26,51.66983819910571,59.34,81.49785759272667,91.85,1.171119133372535,0.0,2.6935740067568315,-102.0
1981-03-27,52.07711862327537,59.75,82.04897007799507,92.54,1.171119133372535,0.0,2.6935740067568315,-65.0
1981-03-28,52.47281227060503,60.15,82.52595033198334,93.14,1.171119133372535,0.0,2.6935740067568315,-56.0
1981-03-29,52.92830757072655,60.61,83.1044181891065,93.78,1.171119133372535,0.0,2.6935740067568315,-25.0
1981-03-30,53.28300948258806,60.97,83.51346455891165,94.08,1.171119133372535,0.0,2.6935740067568315,62.0
1981-03-31,53.59691800608851,61.29,83.77821340829864,94.2,1.171119133372535,0.0,2.6935740067568315,81.0
1981-04-01,53.83527281070793,61.54,84.32106143077104,94.73,1.171119133372535,0.0,2.6935740067568315,21.0
1981-04-02,54.29323092074266,62.01,84.69547970146095,94.8,1.171119133372535,0.0,2.6935740067568315,169.0
1981-04-03,54.56059398977604,62.29,85.00576574085392,94.79,1.171119133372535,0.0,2.6935740067568315,177.0
1981-04-04,54.85775871165179,62.6,85.35390301985255,95.04,1.171119133372535,0.0,2.6935740067568315,65.0
1981-04-05,55.254923433359146,63.01,85.8053460838012,95.55,1.171119133372535,0.0,2.6935740067568315,-14.0
1981-04-06,55.792484849044946,63.56,86.48447509777964,95.77,1.171119133372535,0.0,2.6935740067568315,247.0
1981-04-07,56.31004626476442,64.09,87.2749264256202,96.26,1.171119133372535,0.0,2.6935740067568315,167.0
1981-04-08,56.81740933339364,64.61,87.75992320852059,96.51,1.171119133372535,0.0,2.6935740067568315,134.0
1981-04-09,57.42457405474735,65.23,88.61673817261303,97.11,1.171119133372535,0.0,2.6935740067568315,145.0
1981-04-10,57.93173877626946,65.75,89.36942090547586,97.59,1.171119133372535,0.0,2.6935740067568315,153.0
1981-04-11,58.43890349779157,66.27,90.05160777068882,97.94,1.171119133372535,0.0,2.6935740067568315,183.0
1981-04-12,58.85606821946524,66.7,90.55329876843714,98.05,1.171119133372535,0.0,2.6935740067568315,213.0
1981-04-13,59.423232940886315,67.28,91.29069224512739,98.36,1.171119133372535,0.0,2.6935740067568315,231.0
1981-04-14,60.05059600931345,67.92,92.13023448197619,99.03,1.171119133372535,0.0,2.6935740067568315,101.0
1981-04-15,60.70815742479717,68.59,93.01266928073623,99.85,1.171119133372535,0.0,2.6935740067568315,46.0
1981-04-16,61.37591718737116,69.27,94.08179829405792,100.7,1.171119133372535,0.0,2.6935740067568315,125.0
1981-04-17,62.164271991064375,70.07,95.19778681143292,101.7,1.171119133372535,0.0,2.6935740067568315,73.0
1981-04-18,62.96203175341944,70.88,96.309477808154,102.9,1.171119133372535,0.0,2.6935740067568315,-31.0
1981-04-19,63.75919647445319,71.69,97.21323492092772,103.9,1.171119133372535,0.0,2.6935740067568315,-35.0
1981-04-20,64.35576615450242,72.3,97.96856228188528,104.7,1.171119133372535,0.0,2.6935740067568315,-8.0
1981-04-21,65.1617407928767,73.12,98.92306319622645,105.6,1.171119133372535,0.0,2.6935740067568315,42.0
1981-04-22,67.2883104703494,75.26,100.51921700204905,107.1,1.171119133372535,0.0,2.6935740067568315,62.0
1981-04-23,68.62547519047378,76.61,102.34991626202213,108.9,1.171119133372535,0.0,2.6935740067568315,28.0
1981-04-24,70.01204486919265,78.01,104.54887998418498,111.1,1.171119133372535,0.0,2.6935740067568315,11.0
1981-04-25,71.23940793660937,79.25,106.26652139310877,112.9,1.171119133372535,0.0,2.6935740067568315,-29.0
1981-04-26,72.11776274015101,80.14,107.55639420771162,114.3,1.171119133372535,0.0,2.6935740067568315,-43.0
1981-04-27,72.88512580834237,80.92,108.4581678494143,115.3,1.171119133372535,0.0,2.6935740067568315,-35.0
1981-04-28,73.74186077720967,81.69,109.72995801941948,116.0,1.171119133372535,50.0,2.6935740067568315,352.8
1981-04-29,74.88286020840819,82.32,111.55503744469128,117.6,1.171119133372535,264.0,2.6935740067568315,390.0
1981-04-30,76.12878525926473,83.19,113.38692678730699,119.4,1.171119133372535,196.0,2.6935740067568315,226.6
1981-05-01,77.35371857461944,84.4,115.40860125357004,121.1,1.171119133372535,14.0,2.6935740067568315,190.7
1981-05-02,78.3208832953669,85.38,116.83338315885479,122.6,1.171119133372535,0.0,2.6935740067568315,-22.4
1981-05-03,79.01804801656904,86.09,117.95399977539554,123.8,1.171119133372535,0.0,2.6935740067568315,-23.5
1981-05-04,79.65560943208642,86.74,118.86486432617383,124.7,1.171119133372535,0.0,2.6935740067568315,22.0
1981-05-05,80.20317084775537,87.3,119.69182805064712,125.6,1.171119133372535,0.0,2.6935740067568315,-19.3
1981-05-06,80.66132730489718,87.77,120.32930417213372,126.3,1.171119133372535,0.0,2.6935740067568315,-17.0
1981-05-07,81.04267384481298,88.09,120.9961687233229,127.1,1.171119133372535,37.0,2.6935740067568315,-15.6
1981-05-08,81.36610302945441,88.41,121.72491757192853,127.9,1.171119133372535,8.0,2.6935740067568315,-13.4
1981-05-09,81.76425948669727,88.82,122.37032757769929,128.6,1.171119133372535,0.0,2.6935740067568315,-12.0
1981-05-10,82.30340767923988,89.37,123.21692766577587,129.5,1.171119133372535,0.0,2.6935740067568315,-11.4
1981-05-11,82.67315091339009,89.75,123.86313105997505,130.2,1.171119133372535,0.0,2.6935740067568315,-10.6
1981-05-12,83.04130737068347,90.13,124.49105346246947,130.8,1.171119133372535,0.0,2.6935740067568315,30.6
1981-05-13,83.44946382790948,90.55,125.1991411540851,131.5,1.171119133372535,0.0,2.6935740067568315,19.6
1981-05-14,83.86762028511866,90.98,125.94848504397835,132.2,1.171119133372535,0.0,2.6935740067568315,39.4
1981-05-15,84.23577674241204,91.36,126.58520083488771,132.4,1.171119133372535,0.0,2.6935740067568315,234.7
1981-05-16,84.4839331999075,91.62,127.14370174989574,133.0,1.171119133372535,0.0,2.6935740067568315,-6.4
1981-05-17,84.75208965736927,91.9,127.50420597102232,133.4,1.171119133372535,0.0,2.6935740067568315,-5.39
1981-05-18,85.60203123781827,92.76,128.57794655458414,134.4,1.171119133372535,0.0,2.6935740067568315,49.7
1981-05-19,86.16137777743431,93.33,130.4985301119265,135.7,1.171119133372535,0.0,2.6935740067568315,325.4
1981-05-20,86.56369952392635,93.74,131.15739466312914,136.3,1.171119133372535,2.0,2.6935740067568315,45.2
1981-05-21,86.88185598130393,94.07,132.51589557678994,137.7,1.171119133372535,0.0,2.6935740067568315,-7.4
1981-05-22,87.22001243864783,94.42,132.4767766580936,137.7,1.171119133372535,0.0,2.6935740067568315,-6.2
1981-05-23,87.43876393751512,94.65,132.99862963927902,138.2,1.171119133372535,0.0,2.6935740067568315,24.54
1981-05-24,87.77751543618032,95.0,133.66250576072116,138.9,1.171119133372535,0.0,2.6935740067568315,-4.69
1981-05-25,88.23666362885766,95.47,134.04976700659606,139.3,1.171119133372535,0.0,2.6935740067568315,7.1
1981-05-26,88.69680355707051,95.94,135.31124312703182,140.6,1.171119133372535,0.0,2.6935740067568315,-6.9
1981-05-27,89.146546791086,96.4,135.98698040547876,141.0,1.171119133372535,0.0,2.6935740067568315,152.54
1981-05-28,89.44569498403277,96.71,136.58399371711613,141.1,1.171119133372535,0.0,2.6935740067568315,264.1
1981-05-29,89.78325640005535,97.06,137.288570664936,141.5,1.171119133372535,0.0,2.6935740067568315,167.08
1981-05-30,90.11081781609478,97.4,137.7590517453815,142.0,1.171119133372535,0.0,2.6935740067568315,-2.3600000000000003
1981-05-31,90.45857757920763,97.76,138.23060390020535,142.5,1.171119133372535,0.0,2.6935740067568315,-1.82
1981-06-01,90.74030428458045,98.05,138.79460564165038,143.0,1.171119133372535,0.0,2.6935740067568315,34.79
1981-06-02,90.85203099023954,98.17,139.08791647446034,143.3,1.171119133372535,0.0,2.6935740067568315,-0.85
1981-06-03,90.98375769586495,98.31,139.29710168757725,143.4,1.171119133372535,0.0,2.6935740067568315,57.57
1981-06-04,91.20857531042451,98.41,139.63741417320063,143.2,1.171119133372535,67.0,2.6935740067568315,340.93
1981-06-05,91.4139218506367,98.05,140.01687376619608,143.4,1.171119133372535,289.0,2.6935740067568315,381.0
1981-06-06,91.502508060467,97.65,140.21798625205386,144.1,1.171119133372535,250.0,2.6935740067568315,0.0
1981-06-07,91.560681047208,97.65,140.44752848992988,144.4,1.171119133372535,34.0,2.6935740067568315,0.0
1981-06-08,91.62063915791296,97.65,140.69607899223672,144.6,1.171119133372535,35.0,2.6935740067568315,61.0
1981-06-09,91.65719230997964,97.65,141.0128939572385,144.9,1.171119133372535,23.0,2.6935740067568315,33.0
1981-06-10,91.69969587525944,97.65,141.07813867473004,145.0,1.171119133372535,26.0,2.6935740067568315,12.0
1981-06-11,91.75023249837695,97.71,141.2683420696971,145.1,1.171119133372535,0.0,2.6935740067568315,49.0
1981-06-12,91.81076912147762,97.78,141.37920662182256,145.2,1.171119133372535,0.0,2.6935740067568315,9.0
1981-06-13,91.85130574461198,97.83,141.47221993430867,145.3,1.171119133372535,0.0,2.6935740067568315,0.0
1981-06-14,91.87184236778,97.86,141.56523324679478,145.4,1.171119133372535,0.0,2.6935740067568315,0.0
1981-06-15,91.9676682470196,97.64,141.6823787906452,145.3,1.171119133372535,164.0,2.6935740067568315,277.0
1981-06-16,91.98944453960704,97.34,141.79952433449563,145.2,1.171119133372535,167.0,2.6935740067568315,280.0
1981-06-17,91.96589851822121,96.96,141.77385996123118,145.1,1.171119133372535,184.0,2.6935740067568315,225.0
1981-06-18,91.98703018271055,96.63,142.05960054612,145.0,1.171119133372535,182.0,2.6935740067568315,381.0
1981-06-19,92.00867424389325,96.17,142.0458369992818,144.9,1.171119133372535,248.0,2.6935740067568315,296.0
1981-06-20,91.98512822250743,96.09,142.16810651006574,144.7,1.171119133372535,25.0,2.6935740067568315,192.0
1981-06-21,91.9617805482287,95.98,142.19566527720752,144.8,1.171119133372535,32.0,2.6935740067568315,0.0
1981-06-22,92.00416841102935,95.63,142.2215711517901,144.7,1.171119133372535,203.0,2.6935740067568315,271.0
1981-06-23,91.98082073675063,95.31,142.24351008423062,144.6,1.171119133372535,144.0,2.6935740067568315,210.0
1981-06-24,91.9574730624719,95.19,142.2975151323196,144.3,1.171119133372535,24.0,2.6935740067568315,207.0
1981-06-25,91.99819150378777,95.07,142.43317307283309,143.8,1.171119133372535,86.0,2.6935740067568315,411.0
1981-06-26,91.97424878818772,94.7,142.44717812098943,143.7,1.171119133372535,154.0,2.6935740067568315,216.0
1981-06-27,91.95030607258768,94.63,142.40448895436523,143.7,1.171119133372535,26.0,2.6935740067568315,9.0
1981-06-28,91.93044600160886,94.62,142.47287416771925,143.7,1.171119133372535,0.0,2.6935740067568315,39.0
1981-06-29,91.90650328600881,94.57,142.49944119932553,143.2,1.171119133372535,13.0,2.6935740067568315,283.0
1981-06-30,91.88256057040877,94.53,142.5284875697706,143.0,1.171119133372535,5.0,2.6935740067568315,125.0
1981-07-01,91.86238644984371,94.46,142.55323641956176,143.0,1.171119133372535,0.0,2.6935740067568315,12.0
1981-07-02,91.98609662655701,94.59,142.53616708760515,142.5,1.171119133372535,0.0,2.6935740067568315,244.0
1981-07-03,91.96592250599195,94.48,142.61149444970783,141.9,1.171119133372535,0.0,2.6935740067568315,341.0
1981-07-04,91.94963268294102,94.47,142.51789619226028,141.5,1.171119133372535,0.0,2.6935740067568315,155.0
1981-07-05,91.95334285985639,94.48,142.4945458685787,141.2,1.171119133372535,0.0,2.6935740067568315,140.0
1981-07-06,91.93316873929133,94.39,142.51350959441268,140.5,1.171119133372535,9.0,2.6935740067568315,372.0
1981-07-07,92.0296888334058,94.11,142.4658617501109,139.9,1.171119133372535,193.0,2.6935740067568315,472.0
1981-07-08,92.00951471284074,93.55,142.51474283126637,139.7,1.171119133372535,218.0,2.6935740067568315,344.0
1981-07-09,92.0142992699196,92.97,142.2870949872677,139.4,1.171119133372535,298.0,2.6935740067568315,335.0
1981-07-10,91.99412514935455,92.51,142.5270504482667,140.0,1.171119133372535,187.0,2.6935740067568315,6.0
1981-07-11,91.97395102878949,92.48,142.53791500056056,140.0,1.171119133372535,0.0,2.6935740067568315,6.0
1981-07-12,91.95377690822443,92.44,142.4368787265966,139.9,1.171119133372535,0.0,2.6935740067568315,0.0
1981-07-13,91.93360278765937,92.34,142.39617303104345,139.9,1.171119133372535,35.0,2.6935740067568315,15.0
1981-07-14,91.91342866709431,92.23,142.31959956695565,139.4,1.171119133372535,15.0,2.6935740067568315,228.0
1981-07-15,91.89325454652925,92.12,142.43360461494362,139.4,1.171119133372535,24.0,2.6935740067568315,82.0
1981-07-16,91.87308042596419,92.05,142.4047997458167,139.4,1.171119133372535,14.0,2.6935740067568315,0.0
1981-07-17,91.85290630539913,92.02,142.4275651245368,139.4,1.171119133372535,0.0,2.6935740067568315,12.0
1981-07-18,91.83273218483407,92.0,142.3245453795018,139.3,1.171119133372535,0.0,2.6935740067568315,0.0
1981-07-19,91.81257789897973,91.97,142.32747604751154,139.3,1.171119133372535,0.0,2.6935740067568315,3.0
1981-07-20,91.79240377841467,91.89,142.3449521700422,138.9,1.171119133372535,10.0,2.6935740067568315,222.0
1981-07-21,91.7722296578496,91.75,142.18143655734048,138.2,1.171119133372535,24.0,2.6935740067568315,296.0
1981-07-22,91.75209520670597,91.65,142.16916061380556,137.8,1.171119133372535,19.0,2.6935740067568315,216.0
1981-07-23,91.73194092085163,91.53,142.3310995460103,137.6,1.171119133372535,17.0,2.6935740067568315,201.0
1981-07-24,91.7118263044187,91.44,142.21287318943067,137.1,1.171119133372535,14.0,2.6935740067568315,210.0
1981-07-25,91.69165218385363,91.41,142.19266336161158,136.7,1.171119133372535,0.0,2.6935740067568315,198.0
1981-07-26,91.67151773271,91.37,142.20501551720875,136.4,1.171119133372535,0.0,2.6935740067568315,164.0
1981-07-27,91.65138328156637,91.34,142.2039792430764,136.4,1.171119133372535,0.0,2.6935740067568315,6.0
1981-07-28,91.63128849984415,91.3,142.09418263854866,136.2,1.171119133372535,0.0,2.6935740067568315,52.0
1981-07-29,91.61117388341121,91.26,142.05893148844086,135.9,1.171119133372535,0.0,2.6935740067568315,140.0
1981-07-30,91.59105926697828,91.24,141.94599438805065,135.8,1.171119133372535,0.0,2.6935740067568315,0.0
1981-07-31,91.57094465054534,91.19,141.93305728749206,135.8,1.171119133372535,0.0,2.6935740067568315,0.0
1981-08-01,91.55084986882312,91.14,141.82012018710185,135.7,1.171119133372535,0.0,2.6935740067568315,0.0
1981-08-02,91.53069558296878,91.12,141.80718308654326,135.7,1.171119133372535,0.0,2.6935740067568315,0.0
1981-08-03,91.51056113182514,91.06,141.72399805221866,135.6,1.171119133372535,0.0,2.6935740067568315,15.0
1981-08-04,91.49038701126008,91.03,141.69552376160357,135.4,1.171119133372535,0.0,2.6935740067568315,94.0
1981-08-05,91.47021289069502,91.0,141.63614038013145,135.3,1.171119133372535,0.0,2.6935740067568315,30.0
1981-08-06,91.45005860484068,90.96,141.58121980856916,134.9,1.171119133372535,0.0,2.6935740067568315,186.0
1981-08-07,91.42994398840774,90.67,141.59892733605813,134.6,1.171119133372535,120.0,2.6935740067568315,292.0
1981-08-08,91.40984920668552,90.58,141.58341172310716,134.6,1.171119133372535,17.0,2.6935740067568315,21.0
1981-08-09,91.38979409438473,90.54,141.49030933342735,134.5,1.171119133372535,0.0,2.6935740067568315,15.0
1981-08-10,91.36973898208393,90.52,141.42299206767106,134.4,1.171119133372535,0.0,2.6935740067568315,27.0
1981-08-11,91.34968386978314,90.47,141.3060880251388,134.3,1.171119133372535,0.0,2.6935740067568315,0.0
1981-08-12,91.3295692533502,90.45,141.29116745350916,134.3,1.171119133372535,0.0,2.6935740067568315,0.0
1981-08-13,91.30945463691727,90.42,141.1901311795452,134.2,1.171119133372535,0.0,2.6935740067568315,9.0
1981-08-14,91.28930035106292,90.38,141.16549159966746,134.2,1.171119133372535,0.0,2.6935740067568315,0.0
1981-08-15,91.26914606520857,90.35,141.11186028430137,134.1,1.171119133372535,0.0,2.6935740067568315,36.0
1981-08-16,91.24897194464351,90.31,140.99591491945344,133.9,1.171119133372535,0.0,2.6935740067568315,55.0
1981-08-17,91.27426889838205,90.34,140.8859199678186,133.7,1.171119133372535,0.0,2.6935740067568315,58.0
1981-08-18,91.25409477781699,90.31,140.85807377637602,133.6,1.171119133372535,0.0,2.6935740067568315,49.0
1981-08-19,91.23392065725193,90.25,140.77469039494432,133.5,1.171119133372535,0.0,2.6935740067568315,21.0
1981-08-20,91.21374653668687,90.22,140.60261279878594,133.3,1.171119133372535,0.0,2.6935740067568315,27.0
1981-08-21,91.19357241612181,90.17,140.66881619396185,133.3,1.171119133372535,0.0,2.6935740067568315,46.0
1981-08-22,91.17339829555675,90.14,140.56592868033158,133.0,1.171119133372535,0.0,2.6935740067568315,112.0
1981-08-23,91.15322417499169,90.11,140.4944461253261,132.9,1.171119133372535,0.0,2.6935740067568315,27.0
1981-08-24,91.13305005442663,90.05,140.46940985123416,132.9,1.171119133372535,0.0,2.6935740067568315,0.0
1981-08-25,91.11287593386157,90.01,140.36222481694998,132.8,1.171119133372535,0.0,2.6935740067568315,9.0
1981-08-26,91.09270181329651,89.91,140.33503978253108,132.3,1.171119133372535,32.0,2.6935740067568315,283.0
1981-08-27,91.07252769273146,89.64,140.2670944176023,131.5,1.171119133372535,85.0,2.6935740067568315,466.0
1981-08-28,91.0523535721664,89.34,140.30076888721314,130.9,1.171119133372535,121.0,2.6935740067568315,451.0
1981-08-29,91.03217945160134,89.23,140.21427806777015,130.4,1.171119133372535,28.0,2.6935740067568315,247.0
1981-08-30,91.01200533103628,89.21,140.15010129787635,130.2,1.171119133372535,0.0,2.6935740067568315,79.0
1981-08-31,90.99183121047122,89.17,140.1814617179043,129.8,1.171119133372535,0.0,2.6935740067568315,228.0
1981-09-01,90.97165708990616,89.12,140.01596263413154,129.1,1.171119133372535,0.0,2.6935740067568315,280.0
1981-09-02,90.9514829693411,89.09,140.06682718635807,128.9,1.171119133372535,0.0,2.6935740067568315,137.0
1981-09-03,90.93130884877604,89.05,139.9021545488649,128.3,1.171119133372535,0.0,2.6935740067568315,231.0
1981-09-04,90.91113472821098,89.01,139.87715133262415,127.8,1.171119133372535,0.0,2.6935740067568315,250.0
1981-09-05,90.89105978119947,88.99,139.90107373613571,127.7,1.171119133372535,0.0,2.6935740067568315,73.0
1981-09-06,90.87096499947725,88.94,139.7861531646745,127.6,1.171119133372535,0.0,2.6935740067568315,3.0
1981-09-07,90.85090988717646,88.89,139.7128854857051,127.5,1.171119133372535,0.0,2.6935740067568315,24.0
1981-09-08,90.83087460958637,88.84,139.5784607820453,127.2,1.171119133372535,9.0,2.6935740067568315,103.0
1981-09-09,90.81077982786415,88.73,139.58916004508328,126.7,1.171119133372535,18.0,2.6935740067568315,286.0
1981-09-10,90.79068504614193,88.6,139.74465269630716,126.2,1.171119133372535,19.0,2.6935740067568315,360.0
1981-09-11,90.77062993384114,88.45,139.66080650495888,125.3,1.171119133372535,26.0,2.6935740067568315,448.0
1981-09-12,90.75059465625105,88.32,139.65266279282196,124.2,1.171119133372535,30.0,2.6935740067568315,591.0
1981-09-13,90.73048003981812,88.15,139.80402321264785,123.2,1.171119133372535,33.0,2.6935740067568315,624.0
1981-09-14,90.71030591925306,87.86,139.89852412843726,123.0,1.171119133372535,117.0,2.6935740067568315,277.0
1981-09-15,90.70135493916497,87.37,139.92443000301986,122.9,1.171119133372535,245.0,2.6935740067568315,320.0
1981-09-16,90.68118081859991,86.92,140.2276912490362,123.0,1.171119133372535,114.0,2.6935740067568315,228.0
1981-09-17,90.80991578869317,86.53,139.73062191788793,122.5,1.171119133372535,264.0,2.6935740067568315,277.0
1981-09-18,90.78978133754954,86.39,139.82942035433126,122.1,1.171119133372535,20.0,2.6935740067568315,283.0
1981-09-19,90.76966672111661,86.03,139.93697912133834,121.8,1.171119133372535,158.0,2.6935740067568315,375.0
1981-09-20,90.74955210468367,85.94,139.86552962418406,121.2,1.171119133372535,18.0,2.6935740067568315,296.0
1981-09-21,90.72943748825074,85.48,139.83447682117662,121.0,1.171119133372535,199.0,2.6935740067568315,296.0
1981-09-22,90.7093228718178,84.76,139.77185377028846,121.3,1.171119133372535,329.0,2.6935740067568315,158.0
1981-09-23,90.70078511486952,84.32,139.76427204162167,121.3,1.171119133372535,220.0,2.6935740067568315,228.0
1981-09-24,90.68061099430446,84.3,139.75421097411606,121.0,1.171119133372535,0.0,2.6935740067568315,158.0
1981-09-25,90.69570960095272,84.32,139.67109205549383,120.5,1.171119133372535,0.0,2.6935740067568315,222.0
1981-09-26,90.68080820765151,84.31,139.66698140120135,120.2,1.171119133372535,0.0,2.6935740067568315,161.0
1981-09-27,90.66063408708645,84.29,139.66108562294494,119.3,1.171119133372535,0.0,2.6935740067568315,463.0
