datetime,Q-11427200,Q-11427500,Q-11427700,Q-11427750,Q-11427760,Q-11427960,Q-11428400,Q-11428600,Q-11428800,Q-11433060,Q-11433080,S-11427400,S-11428700
1988-01-14T00:00:00,0.0,10.0,15.0,13.0,81.0,,,121.0,12.0,2.8,2.7,64100.0,108300.0
1988-01-15T00:00:00,0.0,10.0,14.0,13.0,88.0,,,311.0,12.0,3.1,3.3,64300.0,108100.0
1988-01-16T00:00:00,0.0,10.0,13.0,13.0,87.0,,,15.0,12.0,2.4,2.8,64500.0,108200.0
1988-01-17T00:00:00,0.0,9.9,12.0,12.0,80.0,,,170.0,11.0,1.8,2.4,64600.0,108200.0
1988-01-18T00:00:00,0.0,9.9,12.0,12.0,71.0,,,155.0,11.0,1.0,2.0,64600.0,107900.0
1988-01-19T00:00:00,0.0,9.8,12.0,12.0,67.0,,,265.0,11.0,0.55,1.7,64700.0,107500.0
1988-01-20T00:00:00,0.0,9.6,11.0,12.0,64.0,,,274.0,11.0,0.43,1.6,64700.0,107200.0
1988-01-21T00:00:00,0.0,9.6,11.0,12.0,62.0,,,265.0,11.0,0.43,1.5,64700.0,106700.0
1988-01-22T00:00:00,0.0,9.6,11.0,12.0,61.0,,,262.0,11.0,0.32,1.6,64700.0,106500.0
1988-01-23T00:00:00,0.0,9.6,12.0,12.0,61.0,,,6.0,12.0,0.7,2.3,64800.0,106600.0
1988-01-24T00:00:00,0.0,9.6,14.0,13.0,65.0,,,0.0,12.0,1.9,3.8,64900.0,106800.0
1988-01-25T00:00:00,0.0,9.6,14.0,14.0,69.0,,,256.0,12.0,3.3,4.7,65000.0,106500.0
1988-01-26T00:00:00,0.0,9.6,14.0,14.0,72.0,,,262.0,12.0,3.6,5.0,65100.0,106200.0
1988-01-27T00:00:00,0.0,9.6,14.0,14.0,74.0,,,250.0,11.0,3.6,4.8,65200.0,105900.0
1988-01-28T00:00:00,0.0,9.7,15.0,14.0,76.0,,,256.0,11.0,3.8,5.2,65300.0,105700.0
1988-01-29T00:00:00,0.0,10.0,15.0,14.0,79.0,,,262.0,11.0,4.1,4.5,65500.0,105400.0
1988-01-30T00:00:00,0.0,10.0,14.0,13.0,86.0,,,0.0,11.0,3.8,4.4,65500.0,105700.0
1988-01-31T00:00:00,0.0,9.9,13.0,13.0,79.0,,,0.0,11.0,3.3,3.9,65600.0,105800.0
1988-02-01T00:00:00,0.0,9.9,13.0,13.0,75.0,,,311.0,11.0,2.4,3.2,65700.0,105400.0
1988-02-02T00:00:00,0.0,9.9,12.0,13.0,71.0,,,417.0,11.0,2.0,2.8,65800.0,104900.0
1988-02-03T00:00:00,0.0,9.7,12.0,13.0,68.0,,,344.0,11.0,1.4,2.4,65900.0,104400.0
1988-02-04T00:00:00,0.0,9.6,12.0,13.0,66.0,,,219.0,11.0,1.4,2.4,65900.0,104000.0
1988-02-05T00:00:00,0.0,9.6,12.0,13.0,64.0,,,195.0,11.0,1.4,2.3,66000.0,103700.0
1988-02-06T00:00:00,0.0,9.6,12.0,13.0,62.0,,,0.0,11.0,1.4,2.4,66100.0,103900.0
1988-02-07T00:00:00,0.0,9.6,12.0,13.0,61.0,,,0.0,11.0,1.4,2.5,66100.0,104000.0
1988-02-08T00:00:00,0.0,9.6,14.0,13.0,62.0,,,256.0,11.0,1.8,3.6,66200.0,103700.0
1988-02-09T00:00:00,0.0,9.6,15.0,14.0,65.0,,,189.0,11.0,2.4,4.5,66300.0,103400.0
1988-02-10T00:00:00,0.0,9.9,17.0,15.0,69.0,,,0.0,11.0,3.6,5.7,66500.0,103700.0
1988-02-11T00:00:00,0.0,10.0,18.0,16.0,76.0,,,36.0,11.0,5.2,7.3,66600.0,103800.0
1988-02-12T00:00:00,0.0,10.0,19.0,16.0,80.0,,,0.0,11.0,6.1,7.5,66800.0,104100.0
1988-02-13T00:00:00,0.0,10.0,19.0,16.0,80.0,,,0.0,11.0,5.8,6.6,67000.0,104400.0
1988-02-14T00:00:00,0.0,10.0,20.0,16.0,79.0,,,0.0,11.0,5.2,6.6,67100.0,104700.0
1988-02-15T00:00:00,0.0,10.0,21.0,16.0,81.0,,,0.0,11.0,5.4,7.0,67300.0,104900.0
1988-02-16T00:00:00,0.0,10.0,21.0,16.0,82.0,,,0.0,11.0,5.2,6.0,67500.0,105200.0
1988-02-17T00:00:00,0.0,10.0,19.0,15.0,78.0,,,27.0,11.0,4.3,4.8,67700.0,105300.0
1988-02-18T00:00:00,0.0,10.0,18.0,15.0,76.0,,,0.0,11.0,3.8,4.5,67800.0,105600.0
1988-02-19T00:00:00,0.0,9.9,17.0,14.0,72.0,,,0.0,11.0,3.6,4.1,67900.0,105700.0
1988-02-20T00:00:00,0.0,10.0,19.0,14.0,72.0,,,0.0,11.0,4.1,4.9,68100.0,105900.0
1988-02-21T00:00:00,0.0,10.0,20.0,14.0,73.0,,,0.0,11.0,4.9,5.4,68200.0,106100.0
1988-02-22T00:00:00,0.0,10.0,22.0,14.0,73.0,,,0.0,11.0,5.2,5.7,68400.0,106400.0
1988-02-23T00:00:00,0.0,10.0,23.0,13.0,74.0,,,24.0,11.0,5.4,6.0,68600.0,106600.0
1988-02-24T00:00:00,0.0,10.0,24.0,12.0,72.0,,,0.0,11.0,5.8,5.9,68900.0,106900.0
1988-02-25T00:00:00,0.0,10.0,25.0,12.0,72.0,,,0.0,11.0,5.8,5.9,69100.0,107300.0
1988-02-26T00:00:00,0.0,10.0,27.0,11.0,73.0,,,0.0,11.0,6.4,5.9,69400.0,107600.0
1988-02-27T00:00:00,0.0,11.0,29.0,11.0,74.0,,,0.0,11.0,6.7,6.4,69700.0,108000.0
1988-02-28T00:00:00,0.0,11.0,36.0,11.0,82.0,,,0.0,11.0,8.8,8.8,70100.0,108600.0
1988-02-29T00:00:00,0.0,12.0,37.0,12.0,97.0,,,0.0,11.0,10.0,9.5,70500.0,109000.0
1988-03-01T00:00:00,0.0,12.0,38.0,12.0,118.0,,,0.0,11.0,11.0,9.1,70900.0,109500.0
1988-03-02T00:00:00,0.0,12.0,35.0,12.0,105.0,,,0.0,12.0,10.0,9.3,71200.0,110000.0
1988-03-03T00:00:00,0.0,11.0,36.0,13.0,101.0,,,0.0,11.0,10.0,9.9,71500.0,110400.0
1988-03-04T00:00:00,0.0,11.0,36.0,13.0,99.0,,,0.0,11.0,10.0,9.1,71800.0,110800.0
1988-03-05T00:00:00,0.0,11.0,37.0,12.0,97.0,,,0.0,11.0,10.0,8.5,72100.0,111300.0
1988-03-06T00:00:00,0.0,11.0,36.0,12.0,96.0,,,0.0,11.0,9.8,8.3,72500.0,111700.0
1988-03-07T00:00:00,0.0,11.0,36.0,12.0,95.0,,,0.0,11.0,8.7,7.9,72900.0,112200.0
1988-03-08T00:00:00,0.0,10.0,39.0,12.0,92.0,,,0.0,11.0,8.7,8.0,73200.0,112600.0
1988-03-09T00:00:00,4.0,9.8,43.0,12.0,93.0,,,0.0,11.0,9.8,8.1,73600.0,113100.0
1988-03-10T00:00:00,0.0,9.5,36.0,12.0,88.0,,,0.0,11.0,8.0,6.4,73900.0,113500.0
1988-03-11T00:00:00,0.0,9.4,32.0,11.0,84.0,,,0.0,11.0,6.7,5.4,74100.0,113800.0
1988-03-12T00:00:00,0.0,9.2,29.0,11.0,80.0,,,0.0,11.0,6.4,4.7,74400.0,114100.0
1988-03-13T00:00:00,0.0,9.1,28.0,11.0,77.0,,,43.0,11.0,6.1,4.4,74600.0,114300.0
1988-03-14T00:00:00,0.0,9.1,28.0,11.0,75.0,,,0.0,11.0,6.1,4.4,74900.0,114600.0
1988-03-15T00:00:00,0.0,9.1,27.0,11.0,73.0,,,0.0,11.0,6.1,4.2,75100.0,114900.0
1988-03-16T00:00:00,0.0,9.0,25.0,11.0,71.0,,,0.0,11.0,5.2,3.8,75300.0,115200.0
1988-03-17T00:00:00,0.0,8.8,26.0,10.0,68.0,,,0.0,11.0,5.2,3.8,75600.0,115500.0
1988-03-18T00:00:00,0.0,8.8,28.0,10.0,66.0,,,0.0,11.0,5.4,4.1,75800.0,115800.0
1988-03-19T00:00:00,0.0,8.8,33.0,10.0,67.0,,,0.0,11.0,6.1,4.4,76100.0,116200.0
1988-03-20T00:00:00,0.0,8.8,35.0,11.0,68.0,,,0.0,12.0,6.1,4.5,76500.0,116700.0
1988-03-21T00:00:00,0.0,8.8,35.0,11.0,68.0,,,0.0,12.0,6.1,4.4,76900.0,117100.0
1988-03-22T00:00:00,0.0,9.0,35.0,10.0,67.0,,,0.0,11.0,6.1,4.2,77200.0,117600.0
1988-03-23T00:00:00,0.0,9.6,49.0,11.0,70.0,,,0.0,12.0,7.9,6.2,77700.0,118300.0
1988-03-24T00:00:00,0.0,9.4,46.0,11.0,70.0,,,0.0,12.0,7.4,5.5,78100.0,119000.0
1988-03-25T00:00:00,0.0,9.4,48.0,11.0,68.0,,,0.0,12.0,6.7,5.0,78500.0,119700.0
1988-03-26T00:00:00,0.0,9.4,56.0,11.0,67.0,,,0.0,12.0,7.4,5.2,79100.0,120400.0
1988-03-27T00:00:00,0.0,9.3,55.0,11.0,67.0,,,0.0,12.0,6.7,4.7,79500.0,121000.0
1988-03-28T00:00:00,0.0,9.1,45.0,10.0,64.0,,,0.0,12.0,6.1,3.9,79900.0,121400.0
1988-03-29T00:00:00,0.0,9.1,41.0,10.0,62.0,,,0.0,12.0,5.2,3.3,80300.0,121900.0
1988-03-30T00:00:00,0.0,9.1,38.0,10.0,59.0,,,0.0,12.0,5.2,3.2,80600.0,122300.0
1988-03-31T00:00:00,0.0,9.1,34.0,10.0,58.0,,,0.0,11.0,4.6,2.9,80800.0,122600.0
1988-04-01T00:00:00,0.0,9.1,33.0,10.0,56.0,,,0.0,11.0,3.6,2.6,81000.0,123000.0
1988-04-02T00:00:00,0.0,9.1,34.0,9.9,55.0,,,0.0,11.0,3.6,2.5,81300.0,123400.0
1988-04-03T00:00:00,0.0,9.2,37.0,9.9,54.0,,,0.0,11.0,3.8,2.6,81700.0,123800.0
1988-04-04T00:00:00,0.0,9.1,41.0,10.0,56.0,,,0.0,11.0,4.3,3.0,82000.0,124300.0
1988-04-05T00:00:00,0.0,9.1,41.0,10.0,53.0,,,0.0,12.0,3.6,2.5,82300.0,124700.0
1988-04-06T00:00:00,0.0,9.1,46.0,10.0,52.0,,,0.0,11.0,3.6,2.4,82700.0,125300.0
1988-04-07T00:00:00,0.0,9.1,50.0,10.0,51.0,,,0.0,12.0,3.6,2.4,83200.0,125900.0
1988-04-08T00:00:00,0.0,9.1,47.0,10.0,50.0,,,0.0,11.0,3.3,2.0,83500.0,126400.0
1988-04-09T00:00:00,0.0,9.0,44.0,10.0,49.0,,,0.0,11.0,2.4,1.8,83800.0,126900.0
1988-04-10T00:00:00,0.0,8.8,48.0,10.0,48.0,,,0.0,11.0,2.4,1.6,84300.0,127400.0
1988-04-11T00:00:00,0.0,8.8,53.0,10.0,47.0,,,131.0,12.0,2.4,1.4,84700.0,127700.0
1988-04-12T00:00:00,0.0,9.2,56.0,10.0,45.0,,,0.0,12.0,2.2,1.3,85100.0,128300.0
1988-04-13T00:00:00,0.0,9.7,58.0,10.0,46.0,,,0.0,12.0,2.6,1.4,85600.0,129000.0
1988-04-14T00:00:00,0.0,10.0,74.0,10.0,59.0,,,0.0,12.0,6.7,3.5,86300.0,129800.0
1988-04-15T00:00:00,0.0,9.7,60.0,10.0,52.0,,,0.0,12.0,6.0,2.8,86800.0,130600.0
1988-04-16T00:00:00,0.0,9.6,53.0,10.0,49.0,,,0.0,12.0,4.3,2.3,87100.0,131200.0
1988-04-17T00:00:00,0.0,9.6,52.0,10.0,48.0,,,0.0,11.0,3.8,2.0,87600.0,131800.0
1988-04-18T00:00:00,0.0,9.6,47.0,9.8,47.0,,,0.0,11.0,3.3,1.7,88000.0,132300.0
1988-04-19T00:00:00,0.0,11.0,47.0,10.0,75.0,,,0.0,12.0,8.3,4.4,88600.0,133200.0
1988-04-20T00:00:00,0.0,11.0,42.0,10.0,90.0,,,0.0,14.0,9.7,4.7,89000.0,134000.0
1988-04-21T00:00:00,0.0,11.0,37.0,10.0,75.0,,,0.0,13.0,8.1,3.8,89400.0,134600.0
1988-04-22T00:00:00,0.0,11.0,34.0,10.0,72.0,,,0.0,12.0,7.4,3.8,89800.0,135300.0
1988-04-23T00:00:00,0.0,11.0,36.0,10.0,71.0,,,0.0,12.0,6.7,3.6,90200.0,135700.0
1988-04-24T00:00:00,0.0,11.0,43.0,10.0,71.0,,,0.0,12.0,8.4,3.6,90500.0,136400.0
1988-04-25T00:00:00,0.0,11.0,46.0,11.0,73.0,,,0.0,12.0,8.7,3.5,91000.0,137000.0
1988-04-26T00:00:00,0.0,11.0,55.0,12.0,75.0,,,0.0,12.0,8.7,3.5,91400.0,137700.0
1988-04-27T00:00:00,0.0,11.0,61.0,12.0,78.0,,,0.0,12.0,8.0,3.3,92000.0,138500.0
1988-04-28T00:00:00,0.0,11.0,64.0,12.0,77.0,,,0.0,12.0,7.0,3.3,92600.0,139200.0
1988-04-29T00:00:00,0.0,11.0,62.0,11.0,74.0,,,0.0,12.0,6.4,3.2,93000.0,139800.0
1988-04-30T00:00:00,0.0,11.0,58.0,11.0,71.0,,,0.0,12.0,6.4,3.2,93400.0,140300.0
1988-05-01T00:00:00,0.0,11.0,49.0,11.0,69.0,,,0.0,12.0,6.1,3.2,93700.0,140800.0
1988-05-02T00:00:00,0.0,11.0,45.0,11.0,66.0,,,0.0,12.0,7.1,1.6,94100.0,141100.0
1988-05-03T00:00:00,0.0,10.0,43.0,11.0,63.0,,,0.0,12.0,8.4,0.0,94400.0,141600.0
1988-05-04T00:00:00,0.0,10.0,40.0,11.0,61.0,,,0.0,12.0,8.0,0.0,94700.0,142000.0
1988-05-05T00:00:00,0.0,10.0,36.0,11.0,60.0,,,0.0,12.0,7.7,0.0,95000.0,142400.0
1988-05-06T00:00:00,0.0,11.0,33.0,10.0,61.0,,,0.0,12.0,8.0,0.0,95200.0,142800.0
1988-05-07T00:00:00,0.0,11.0,33.0,10.0,66.0,,,0.0,12.0,9.1,0.0,95500.0,143200.0
1988-05-08T00:00:00,0.0,11.0,34.0,10.0,66.0,,,0.0,12.0,9.8,0.0,95800.0,143500.0
1988-05-09T00:00:00,0.0,11.0,33.0,11.0,61.0,,,0.0,12.0,8.7,0.0,96100.0,143900.0
1988-05-10T00:00:00,0.0,11.0,35.0,10.0,59.0,,,140.0,12.0,7.7,0.0,96300.0,144100.0
1988-05-11T00:00:00,0.0,11.0,42.0,10.0,57.0,,,204.0,12.0,6.7,0.0,96600.0,144300.0
1988-05-12T00:00:00,0.0,11.0,45.0,10.0,55.0,,,0.0,12.0,6.4,0.0,97100.0,144900.0
1988-05-13T00:00:00,0.0,10.0,45.0,10.0,54.0,,,0.0,12.0,6.4,0.0,97500.0,145500.0
1988-05-14T00:00:00,0.0,9.9,42.0,10.0,51.0,,,0.0,16.0,6.1,0.0,97800.0,146100.0
1988-05-15T00:00:00,6.6,9.9,43.0,10.0,50.0,,,0.0,23.0,5.4,0.0,98200.0,146700.0
1988-05-16T00:00:00,4.5,9.9,40.0,10.0,49.0,,,0.0,23.0,5.4,0.0,98500.0,147300.0
1988-05-17T00:00:00,0.0,10.0,45.0,10.0,55.0,,,0.0,23.0,7.0,0.0,99000.0,148000.0
1988-05-18T00:00:00,0.0,9.9,37.0,10.0,50.0,,,0.0,22.0,6.1,0.0,99400.0,148500.0
1988-05-19T00:00:00,0.0,9.7,32.0,10.0,47.0,,,0.0,22.0,5.2,0.0,99700.0,149000.0
1988-05-20T00:00:00,4.5,9.6,29.0,10.0,46.0,,,271.0,22.0,4.6,0.0,100100.0,148900.0
1988-05-21T00:00:00,0.0,9.6,28.0,10.0,45.0,,,52.0,22.0,4.1,0.0,100300.0,149200.0
1988-05-22T00:00:00,0.0,9.6,25.0,9.9,44.0,,,0.0,22.0,3.8,0.0,100700.0,149700.0
1988-05-23T00:00:00,0.0,9.6,22.0,9.7,43.0,,,0.0,22.0,2.3,0.0,100900.0,150100.0
1988-05-24T00:00:00,0.0,9.6,20.0,9.7,42.0,,,0.0,22.0,0.0,0.0,101100.0,150400.0
1988-05-25T00:00:00,0.0,9.6,18.0,9.7,41.0,,,0.0,22.0,0.0,0.0,101400.0,150700.0
1988-05-26T00:00:00,0.0,9.6,16.0,9.7,40.0,,,0.0,22.0,0.0,0.0,101500.0,151000.0
1988-05-27T00:00:00,0.0,9.6,14.0,9.7,39.0,,,0.0,22.0,0.0,0.0,101700.0,151200.0
1988-05-28T00:00:00,0.0,9.9,17.0,9.8,43.0,,,0.0,21.0,0.07,0.0,102000.0,151600.0
1988-05-29T00:00:00,0.0,10.0,23.0,10.0,61.0,,,0.0,22.0,1.8,0.0,102200.0,152100.0
1988-05-30T00:00:00,0.0,9.9,19.0,9.7,49.0,,,0.0,22.0,0.55,0.0,102500.0,152500.0
1988-05-31T00:00:00,201.0,9.9,17.0,9.7,45.0,,,0.0,22.0,0.22,0.0,102400.0,153200.0
1988-06-01T00:00:00,342.0,8.3,16.0,6.9,43.0,,,179.0,15.0,0.0,0.0,102000.0,153800.0
1988-06-02T00:00:00,336.0,5.4,14.0,4.9,31.0,,,408.0,11.0,0.87,0.0,101500.0,154000.0
1988-06-03T00:00:00,170.0,5.7,12.0,4.8,28.0,,,426.0,11.0,1.4,0.0,101400.0,154000.0
1988-06-04T00:00:00,0.0,5.7,11.0,4.7,27.0,,,274.0,11.0,1.2,0.0,101500.0,153500.0
1988-06-05T00:00:00,0.0,5.7,11.0,4.8,27.0,,,0.0,11.0,1.0,0.0,101600.0,153800.0
1988-06-06T00:00:00,194.0,5.7,11.0,4.8,28.0,,,426.0,11.0,1.2,0.0,101500.0,153500.0
1988-06-07T00:00:00,334.0,5.9,13.0,4.9,34.0,,,216.0,12.0,2.0,0.0,101100.0,154100.0
1988-06-08T00:00:00,332.0,5.7,16.0,4.9,33.0,,,192.0,11.0,2.2,0.0,100700.0,154800.0
1988-06-09T00:00:00,338.0,5.7,15.0,4.9,30.0,,,234.0,11.0,1.4,0.0,100200.0,155200.0
1988-06-10T00:00:00,213.0,5.6,13.0,4.8,28.0,,,369.0,11.0,1.0,0.0,99800.0,155200.0
1988-06-11T00:00:00,0.0,5.5,11.0,4.8,27.0,,,271.0,11.0,0.85,0.0,100000.0,154900.0
1988-06-12T00:00:00,0.0,5.5,9.9,4.8,26.0,,,0.0,11.0,0.55,0.0,100100.0,155100.0
1988-06-13T00:00:00,140.0,5.5,9.1,4.8,25.0,,,405.0,11.0,0.32,0.0,100000.0,154800.0
1988-06-14T00:00:00,334.0,5.5,8.3,4.8,25.0,,,475.0,11.0,0.16,0.0,99500.0,154600.0
1988-06-15T00:00:00,329.0,5.5,7.8,4.8,24.0,,,454.0,11.0,0.0,0.0,99000.0,154600.0
1988-06-16T00:00:00,344.0,5.5,7.2,4.8,23.0,,,463.0,11.0,0.0,0.0,98400.0,154500.0
1988-06-17T00:00:00,186.0,5.5,6.8,4.8,23.0,,,360.0,11.0,0.0,0.0,98100.0,154200.0
1988-06-18T00:00:00,0.0,5.4,6.4,4.7,23.0,,,369.0,11.0,0.0,0.0,98200.0,153700.0
1988-06-19T00:00:00,0.0,5.3,5.8,4.6,22.0,,,0.0,11.0,0.0,0.0,98300.0,153700.0
1988-06-20T00:00:00,189.0,5.3,5.5,4.6,22.0,,,225.0,12.0,0.0,0.0,97900.0,153800.0
1988-06-21T00:00:00,334.0,5.3,5.2,4.6,22.0,,,426.0,14.0,0.0,0.0,97300.0,153600.0
1988-06-22T00:00:00,337.0,5.3,4.9,4.6,22.0,,,442.0,11.0,0.0,0.0,96800.0,153500.0
1988-06-23T00:00:00,334.0,5.3,4.5,4.2,21.0,,,548.0,11.0,0.0,0.0,96200.0,153300.0
1988-06-24T00:00:00,232.0,5.3,4.2,3.8,20.0,,,286.0,11.0,0.0,0.0,95800.0,153200.0
1988-06-25T00:00:00,0.0,5.3,4.2,3.9,23.0,,,94.0,11.0,0.0,0.0,95800.0,153000.0
1988-06-26T00:00:00,0.0,5.3,4.0,3.8,21.0,,,128.0,11.0,0.0,0.0,95800.0,152800.0
1988-06-27T00:00:00,0.0,5.3,3.5,3.5,19.0,,,505.0,11.0,0.0,0.0,95800.0,151900.0
1988-06-28T00:00:00,139.0,5.3,3.2,3.4,18.0,,,505.0,11.0,0.0,0.0,95600.0,151300.0
1988-06-29T00:00:00,336.0,5.3,3.1,3.2,18.0,,,505.0,11.0,0.0,0.0,95000.0,151000.0
1988-06-30T00:00:00,336.0,5.2,2.9,3.3,17.0,,,505.0,11.0,0.0,0.0,94400.0,150700.0
1988-07-01T00:00:00,190.0,5.1,2.8,2.6,17.0,,,575.0,11.0,0.0,0.0,94100.0,150000.0
1988-07-02T00:00:00,0.0,5.1,2.6,2.7,16.0,,,250.0,11.0,0.0,0.0,94100.0,149600.0
1988-07-03T00:00:00,0.0,5.1,2.5,2.6,16.0,,,30.0,11.0,0.0,0.0,94100.0,149500.0
1988-07-04T00:00:00,0.0,5.1,2.4,2.5,16.0,,,234.0,11.0,0.0,0.0,94100.0,149000.0
1988-07-05T00:00:00,196.0,5.1,2.3,2.4,16.0,,,514.0,11.0,0.0,0.0,93700.0,148400.0
1988-07-06T00:00:00,334.0,5.1,2.2,2.3,16.0,,,521.0,11.0,0.0,0.0,93000.0,148400.0
1988-07-07T00:00:00,333.0,5.1,2.1,2.2,15.0,,,505.0,11.0,0.0,0.0,92300.0,147700.0
1988-07-08T00:00:00,208.0,5.1,2.0,2.1,15.0,,,505.0,11.0,0.0,0.0,92000.0,147200.0
1988-07-09T00:00:00,0.0,5.1,1.9,2.0,15.0,,,466.0,11.0,0.0,0.0,92000.0,146300.0
1988-07-10T00:00:00,0.0,5.1,1.8,1.9,14.0,,,225.0,11.0,0.0,0.0,92000.0,145800.0
1988-07-11T00:00:00,210.0,5.1,1.7,1.8,14.0,,,603.0,11.0,0.0,0.0,91500.0,145000.0
1988-07-12T00:00:00,335.0,5.1,1.6,1.7,14.0,,,560.0,11.0,0.0,0.0,90900.0,144600.0
1988-07-13T00:00:00,336.0,5.1,1.6,1.7,14.0,,,548.0,11.0,0.0,0.0,90200.0,144200.0
1988-07-14T00:00:00,341.0,5.1,1.5,1.6,14.0,,,606.0,11.0,0.0,0.0,89600.0,143700.0
1988-07-15T00:00:00,221.0,5.0,1.4,1.6,13.0,,,609.0,11.0,0.0,0.0,89200.0,142900.0
1988-07-16T00:00:00,11.0,4.9,1.4,1.5,13.0,,,548.0,11.0,0.0,0.0,89000.0,141800.0
1988-07-17T00:00:00,66.0,4.9,1.2,1.4,13.0,,,317.0,11.0,0.0,0.0,88800.0,141300.0
1988-07-18T00:00:00,254.0,4.9,1.1,1.2,13.0,,,603.0,11.0,0.0,0.0,88400.0,140800.0
1988-07-19T00:00:00,315.0,4.9,1.0,1.2,12.0,,,445.0,11.0,0.0,0.0,87700.0,140500.0
1988-07-20T00:00:00,329.0,4.9,1.0,1.1,12.0,,,609.0,11.0,0.0,0.0,87000.0,140000.0
1988-07-21T00:00:00,331.0,4.9,1.0,1.1,12.0,,,621.0,11.0,0.0,0.0,86400.0,139400.0
1988-07-22T00:00:00,325.0,4.9,0.97,1.1,12.0,,,521.0,11.0,0.0,0.0,85800.0,138900.0
1988-07-23T00:00:00,327.0,4.9,0.93,1.0,12.0,,,472.0,11.0,0.0,0.0,85100.0,138700.0
1988-07-24T00:00:00,294.0,4.9,0.94,1.0,12.0,,,0.0,11.0,0.0,0.0,84600.0,139200.0
1988-07-25T00:00:00,329.0,4.9,0.98,1.1,12.0,,,581.0,11.0,0.0,0.0,83900.0,138700.0
1988-07-26T00:00:00,327.0,4.9,0.98,1.1,12.0,,,606.0,11.0,0.0,0.0,83300.0,138100.0
1988-07-27T00:00:00,327.0,5.0,0.96,1.0,12.0,,,606.0,11.0,0.0,0.0,82600.0,137700.0
1988-07-28T00:00:00,326.0,5.1,0.89,0.88,11.0,,,606.0,11.0,0.0,0.0,82000.0,137000.0
1988-07-29T00:00:00,333.0,5.1,0.8,0.82,11.0,,,381.0,11.0,0.0,0.0,81300.0,136900.0
1988-07-30T00:00:00,333.0,5.1,0.78,0.81,12.0,,,253.0,11.0,0.0,0.0,80700.0,137000.0
1988-07-31T00:00:00,331.0,5.1,0.76,0.79,11.0,,,231.0,11.0,0.0,0.0,80000.0,137200.0
1988-08-01T00:00:00,333.0,5.1,0.74,0.74,11.0,,,578.0,11.0,0.0,0.0,79400.0,136800.0
1988-08-02T00:00:00,333.0,5.1,0.7,0.72,11.0,,,545.0,11.0,0.0,0.0,78600.0,136300.0
1988-08-03T00:00:00,331.0,5.1,0.64,0.7,11.0,,,587.0,12.0,0.0,0.0,78000.0,135700.0
1988-08-04T00:00:00,331.0,5.1,0.63,0.69,11.0,,,612.0,12.0,0.0,0.0,77300.0,135200.0
1988-08-05T00:00:00,332.0,5.1,0.63,0.65,11.0,,,524.0,11.0,0.0,0.0,76600.0,134800.0
1988-08-06T00:00:00,329.0,5.1,0.62,0.65,11.0,,,366.0,11.0,0.0,0.0,76000.0,134600.0
1988-08-07T00:00:00,332.0,5.1,0.64,0.65,11.0,,,0.0,11.0,0.0,0.0,75300.0,135300.0
1988-08-08T00:00:00,329.0,5.0,0.6,0.63,11.0,,,472.0,11.0,0.0,0.0,74700.0,134900.0
1988-08-09T00:00:00,330.0,4.9,0.58,0.59,11.0,,,533.0,11.0,0.0,0.0,73900.0,134500.0
1988-08-10T00:00:00,328.0,4.9,0.55,0.56,11.0,,,530.0,11.0,0.0,0.0,73300.0,134100.0
1988-08-11T00:00:00,330.0,4.9,0.54,0.56,10.0,,,515.0,11.0,0.0,0.0,72600.0,133700.0
1988-08-12T00:00:00,330.0,4.9,0.52,0.54,10.0,,,504.0,11.0,0.0,0.0,72000.0,133300.0
1988-08-13T00:00:00,334.0,4.9,0.53,0.54,10.0,,,426.0,11.0,0.0,0.0,71300.0,133200.0
1988-08-14T00:00:00,334.0,4.9,0.54,0.55,11.0,,,0.0,11.0,0.0,0.0,70600.0,133900.0
1988-08-15T00:00:00,332.0,4.9,0.54,0.57,11.0,,,417.0,11.0,0.0,0.0,69900.0,133600.0
1988-08-16T00:00:00,334.0,4.9,0.54,0.56,10.0,,,408.0,11.0,0.0,0.0,69300.0,133400.0
1988-08-17T00:00:00,337.0,4.9,0.52,0.53,10.0,,,390.0,11.0,0.0,0.0,68600.0,133200.0
1988-08-18T00:00:00,336.0,4.9,0.5,0.51,10.0,,,405.0,11.0,0.0,0.0,67900.0,133100.0
1988-08-19T00:00:00,336.0,4.9,0.47,0.48,10.0,,,387.0,11.0,0.0,0.0,67200.0,133000.0
1988-08-20T00:00:00,153.0,4.9,0.45,0.45,9.9,,,280.0,11.0,0.0,0.0,66900.0,132700.0
1988-08-21T00:00:00,0.0,4.9,0.43,0.43,9.8,,,0.0,11.0,0.0,0.0,66900.0,132700.0
1988-08-22T00:00:00,217.0,4.9,0.42,0.4,9.7,,,408.0,11.0,0.0,0.0,66400.0,132200.0
1988-08-23T00:00:00,336.0,4.9,0.42,0.4,9.6,,,405.0,11.0,0.0,0.0,65700.0,132100.0
1988-08-24T00:00:00,339.0,4.9,0.42,0.38,9.5,,,402.0,11.0,0.0,0.0,64900.0,132000.0
1988-08-25T00:00:00,338.0,4.9,0.41,0.37,9.3,,,405.0,11.0,0.0,0.0,64400.0,131900.0
1988-08-26T00:00:00,194.0,4.9,0.39,0.35,9.3,,,402.0,11.0,0.0,0.0,63900.0,131600.0
1988-08-27T00:00:00,0.0,4.9,0.36,0.34,9.1,,,399.0,11.0,0.0,0.0,63900.0,130700.0
